date,side,entry,exit,why,or_width,ann_vol,or_hi,or_lo,stop,target,entry_ts,exit_ts,sig_ts,pts,contracts,gross_$,cost_$,net_$,R_pts,R_mult,R_$,dow,year,month,cross,dir,bucket,ehour
2020-07-01 00:00:00-04:00,1,10206.5,10264.5,close,62.25,0.22935189754365656,10193.5,10131.25,10131.25,10357.0,2020-07-01 10:30:00-04:00,2020-07-01 15:55:00-04:00,2020-07-01 10:25:00-04:00,58.0,3.0,348.0,6.720000000000001,341.28,75.25,0.770764119601329,451.5,2,2020,7,1,long,calm 0-2,10:00
2020-07-02 00:00:00-04:00,1,10413.0,10366.5,stop,44.25,0.23102579015984487,10410.75,10366.5,10366.5,10506.0,2020-07-02 10:00:00-04:00,2020-07-02 10:25:00-04:00,2020-07-02 09:55:00-04:00,-46.5,2.0,-186.0,4.48,-190.48,46.5,-1.0,186.0,3,2020,7,11,long,chop 10+,10:00
2020-07-03 00:00:00-04:00,-1,10340.75,10325.25,close,15.0,0.2317047932156648,10357.75,10342.75,10357.75,10306.75,2020-07-03 10:30:00-04:00,2020-07-03 12:55:00-04:00,2020-07-03 10:25:00-04:00,15.5,3.0,93.0,6.720000000000001,86.28,17.0,0.9117647058823529,102.0,4,2020,7,3,short,normal 3-5,10:00
2020-07-06 00:00:00-04:00,1,10519.25,10591.5,close,30.75,0.2300669182587708,10500.5,10469.75,10469.75,10618.25,2020-07-06 10:00:00-04:00,2020-07-06 15:55:00-04:00,2020-07-06 09:55:00-04:00,72.25,2.0,289.0,4.48,284.52,49.5,1.4595959595959596,198.0,0,2020,7,1,long,calm 0-2,10:00
2020-07-07 00:00:00-04:00,1,10626.25,10556.75,stop,59.75,0.2416727893382233,10616.5,10556.75,10556.75,10765.25,2020-07-07 09:50:00-04:00,2020-07-07 15:05:00-04:00,2020-07-07 09:45:00-04:00,-69.5,2.0,-278.0,4.48,-282.48,69.5,-1.0,278.0,1,2020,7,9,long,busy 6-9,09:00
2020-07-08 00:00:00-04:00,1,10627.5,10566.5,stop,49.5,0.24394285618304126,10616.0,10566.5,10566.5,10749.5,2020-07-08 10:00:00-04:00,2020-07-08 11:15:00-04:00,2020-07-08 09:55:00-04:00,-61.0,2.0,-244.0,4.48,-248.48,61.0,-1.0,244.0,2,2020,7,13,long,chop 10+,10:00
2020-07-09 00:00:00-04:00,-1,10688.25,10569.75,target,58.5,0.24609266143979816,10747.5,10689.0,10747.5,10569.75,2020-07-09 10:20:00-04:00,2020-07-09 11:00:00-04:00,2020-07-09 10:15:00-04:00,118.5,2.0,474.0,4.48,469.52,59.25,2.0,237.0,3,2020,7,10,short,chop 10+,10:00
2020-07-10 00:00:00-04:00,-1,10637.75,10749.25,stop,92.25,0.24437189926622044,10749.25,10657.0,10749.25,10414.75,2020-07-10 10:05:00-04:00,2020-07-10 13:05:00-04:00,2020-07-10 10:00:00-04:00,-111.5,2.0,-446.0,4.48,-450.48,111.5,-1.0,446.0,4,2020,7,5,short,normal 3-5,10:00
2020-07-13 00:00:00-04:00,1,10999.0,10929.5,stop,67.25,0.2418308179304195,10996.75,10929.5,10929.5,11138.0,2020-07-13 10:30:00-04:00,2020-07-13 14:00:00-04:00,2020-07-13 10:25:00-04:00,-69.5,2.0,-278.0,4.48,-282.48,69.5,-1.0,278.0,0,2020,7,7,long,busy 6-9,10:00
2020-07-14 00:00:00-04:00,-1,10427.5,10629.25,stop,148.75,0.25568635200371564,10629.25,10480.5,10629.25,10024.0,2020-07-14 09:55:00-04:00,2020-07-14 14:20:00-04:00,2020-07-14 09:50:00-04:00,-201.75,2.0,-807.0,4.48,-811.48,201.75,-1.0,807.0,1,2020,7,7,short,busy 6-9,09:00
2020-07-15 00:00:00-04:00,-1,10651.75,10687.25,close,89.25,0.25518803188438627,10766.5,10677.25,10766.5,10422.25,2020-07-15 11:05:00-04:00,2020-07-15 15:55:00-04:00,2020-07-15 11:00:00-04:00,-35.5,2.0,-142.0,4.48,-146.48,114.75,-0.3093681917211329,459.0,2,2020,7,6,short,busy 6-9,11:00
2020-07-16 00:00:00-04:00,-1,10520.25,10600.0,stop,62.5,0.25312235863936944,10600.0,10537.5,10600.0,10360.75,2020-07-16 10:05:00-04:00,2020-07-16 13:10:00-04:00,2020-07-16 10:00:00-04:00,-79.75,2.0,-319.0,4.48,-323.48,79.75,-1.0,319.0,3,2020,7,15,short,chop 10+,10:00
2020-07-17 00:00:00-04:00,-1,10580.25,10650.0,stop,68.0,0.2025468247813767,10650.0,10582.0,10650.0,10440.75,2020-07-17 10:20:00-04:00,2020-07-17 14:50:00-04:00,2020-07-17 10:15:00-04:00,-69.75,3.0,-418.5,6.720000000000001,-425.22,69.75,-1.0,418.5,4,2020,7,6,short,busy 6-9,10:00
2020-07-20 00:00:00-04:00,1,10697.0,10879.5,target,78.75,0.20304517309159356,10684.5,10605.75,10605.75,10879.5,2020-07-20 10:05:00-04:00,2020-07-20 14:30:00-04:00,2020-07-20 10:00:00-04:00,182.5,3.0,1095.0,6.720000000000001,1088.28,91.25,2.0,547.5,0,2020,7,1,long,calm 0-2,10:00
2020-07-21 00:00:00-04:00,-1,10900.75,10823.5,close,97.5,0.21592950882687925,11003.25,10905.75,11003.25,10695.75,2020-07-21 10:30:00-04:00,2020-07-21 15:55:00-04:00,2020-07-21 10:25:00-04:00,77.25,3.0,463.5,6.720000000000001,456.78,102.5,0.7536585365853659,615.0,1,2020,7,9,short,busy 6-9,10:00
2020-07-22 00:00:00-04:00,1,10884.0,10820.5,stop,53.75,0.21675720267428916,10874.25,10820.5,10820.5,11011.0,2020-07-22 09:55:00-04:00,2020-07-22 10:45:00-04:00,2020-07-22 09:50:00-04:00,-63.5,3.0,-381.0,6.720000000000001,-387.72,63.5,-1.0,381.0,2,2020,7,18,long,chop 10+,09:00
2020-07-23 00:00:00-04:00,1,10861.25,10798.75,stop,46.75,0.21705670784739772,10845.5,10798.75,10798.75,10986.25,2020-07-23 09:50:00-04:00,2020-07-23 10:10:00-04:00,2020-07-23 09:45:00-04:00,-62.5,3.0,-375.0,6.720000000000001,-381.72,62.5,-1.0,375.0,3,2020,7,7,long,busy 6-9,09:00
2020-07-24 00:00:00-04:00,1,10452.0,10469.5,close,130.75,0.2362200623599607,10432.0,10301.25,10301.25,10753.5,2020-07-24 10:25:00-04:00,2020-07-24 15:55:00-04:00,2020-07-24 10:20:00-04:00,17.5,2.0,70.0,4.48,65.52,150.75,0.11608623548922056,603.0,4,2020,7,9,long,busy 6-9,10:00
2020-07-27 00:00:00-04:00,1,10616.0,10513.5,stop,97.0,0.2367224269066623,10610.5,10513.5,10513.5,10821.0,2020-07-27 09:50:00-04:00,2020-07-27 11:35:00-04:00,2020-07-27 09:45:00-04:00,-102.5,2.0,-410.0,4.48,-414.48,102.5,-1.0,410.0,0,2020,7,7,long,busy 6-9,09:00
2020-07-28 00:00:00-04:00,-1,10563.0,10646.75,stop,67.75,0.24468906029212442,10646.75,10579.0,10646.75,10395.5,2020-07-28 09:55:00-04:00,2020-07-28 11:40:00-04:00,2020-07-28 09:50:00-04:00,-83.75,2.0,-335.0,4.48,-339.48,83.75,-1.0,335.0,1,2020,7,3,short,normal 3-5,09:00
2020-07-29 00:00:00-04:00,-1,10574.25,10611.5,stop,35.5,0.24892130258489295,10611.5,10576.0,10611.5,10499.75,2020-07-29 09:50:00-04:00,2020-07-29 10:00:00-04:00,2020-07-29 09:45:00-04:00,-37.25,2.0,-149.0,4.48,-153.48,37.25,-1.0,149.0,2,2020,7,9,short,busy 6-9,09:00
2020-07-30 00:00:00-04:00,-1,10543.5,10617.75,stop,66.25,0.2450627539414535,10617.75,10551.5,10617.75,10395.0,2020-07-30 10:00:00-04:00,2020-07-30 11:15:00-04:00,2020-07-30 09:55:00-04:00,-74.25,2.0,-297.0,4.48,-301.48,74.25,-1.0,297.0,3,2020,7,5,short,normal 3-5,10:00
2020-07-31 00:00:00-04:00,-1,10773.75,10897.5,close,121.25,0.24934598751393208,10901.25,10780.0,10901.25,10518.75,2020-07-31 10:10:00-04:00,2020-07-31 15:55:00-04:00,2020-07-31 10:05:00-04:00,-123.75,2.0,-495.0,4.48,-499.48,127.5,-0.9705882352941176,510.0,4,2020,7,6,short,busy 6-9,10:00
2020-08-03 00:00:00-04:00,1,11050.5,11038.0,close,62.0,0.23103910576890688,11042.5,10980.5,10980.5,11190.5,2020-08-03 10:05:00-04:00,2020-08-03 15:55:00-04:00,2020-08-03 10:00:00-04:00,-12.5,2.0,-50.0,4.48,-54.480000000000004,70.0,-0.17857142857142858,280.0,0,2020,8,18,long,chop 10+,10:00
2020-08-04 00:00:00-04:00,1,11061.5,11006.25,stop,43.75,0.23021667468900747,11050.0,11006.25,11006.25,11172.0,2020-08-04 09:50:00-04:00,2020-08-04 14:30:00-04:00,2020-08-04 09:45:00-04:00,-55.25,2.0,-221.0,4.48,-225.48,55.25,-1.0,221.0,1,2020,8,13,long,chop 10+,09:00
2020-08-05 00:00:00-04:00,1,11107.25,11111.0,close,39.25,0.22736681626079658,11103.75,11064.5,11064.5,11192.75,2020-08-05 09:55:00-04:00,2020-08-05 15:55:00-04:00,2020-08-05 09:50:00-04:00,3.75,2.0,15.0,4.48,10.52,42.75,0.08771929824561403,171.0,2,2020,8,23,long,chop 10+,09:00
2020-08-06 00:00:00-04:00,1,11130.75,11081.0,stop,39.25,0.22583210328993195,11120.25,11081.0,11081.0,11230.25,2020-08-06 10:15:00-04:00,2020-08-06 10:50:00-04:00,2020-08-06 10:10:00-04:00,-49.75,2.0,-199.0,4.48,-203.48,49.75,-1.0,199.0,3,2020,8,5,long,normal 3-5,10:00
2020-08-07 00:00:00-04:00,1,11245.25,11207.75,stop,32.75,0.2280244201216622,11240.5,11207.75,11207.75,11320.25,2020-08-07 09:50:00-04:00,2020-08-07 10:20:00-04:00,2020-08-07 09:45:00-04:00,-37.5,2.0,-150.0,4.48,-154.48,37.5,-1.0,150.0,4,2020,8,9,long,busy 6-9,09:00
2020-08-10 00:00:00-04:00,-1,11101.0,11010.0,target,29.75,0.23224983003309282,11146.5,11116.75,11146.5,11010.0,2020-08-10 09:55:00-04:00,2020-08-10 10:45:00-04:00,2020-08-10 09:50:00-04:00,91.0,2.0,364.0,4.48,359.52,45.5,2.0,182.0,0,2020,8,1,short,calm 0-2,09:00
2020-08-11 00:00:00-04:00,1,11030.75,10956.0,stop,74.25,0.219898750266359,11030.25,10956.0,10956.0,11180.25,2020-08-11 11:05:00-04:00,2020-08-11 15:15:00-04:00,2020-08-11 11:00:00-04:00,-74.75,2.0,-299.0,4.48,-303.48,74.75,-1.0,299.0,1,2020,8,7,long,busy 6-9,11:00
2020-08-12 00:00:00-04:00,1,11031.0,11178.0,target,48.75,0.2251410464649548,11006.25,10957.5,10957.5,11178.0,2020-08-12 09:50:00-04:00,2020-08-12 13:55:00-04:00,2020-08-12 09:45:00-04:00,147.0,2.0,588.0,4.48,583.52,73.5,2.0,294.0,2,2020,8,1,long,calm 0-2,09:00
2020-08-13 00:00:00-04:00,1,11238.0,11164.0,stop,66.0,0.22878866800749773,11230.0,11164.0,11164.0,11386.0,2020-08-13 10:35:00-04:00,2020-08-13 14:20:00-04:00,2020-08-13 10:30:00-04:00,-74.0,2.0,-296.0,4.48,-300.48,74.0,-1.0,296.0,3,2020,8,12,long,chop 10+,10:00
2020-08-14 00:00:00-04:00,-1,11145.75,11159.5,close,49.25,0.22893611198706987,11206.75,11157.5,11206.75,11023.75,2020-08-14 09:50:00-04:00,2020-08-14 15:55:00-04:00,2020-08-14 09:45:00-04:00,-13.75,2.0,-55.0,4.48,-59.480000000000004,61.0,-0.22540983606557377,244.0,4,2020,8,14,short,chop 10+,09:00
2020-08-17 00:00:00-04:00,1,11257.75,11284.25,close,30.25,0.22729430979625423,11252.0,11221.75,11221.75,11329.75,2020-08-17 09:55:00-04:00,2020-08-17 15:55:00-04:00,2020-08-17 09:50:00-04:00,26.5,2.0,106.0,4.48,101.52,36.0,0.7361111111111112,144.0,0,2020,8,9,long,busy 6-9,09:00
2020-08-18 00:00:00-04:00,-1,11324.5,11381.75,stop,56.0,0.21606891560503794,11381.75,11325.75,11381.75,11210.0,2020-08-18 09:55:00-04:00,2020-08-18 12:30:00-04:00,2020-08-18 09:50:00-04:00,-57.25,2.0,-229.0,4.48,-233.48,57.25,-1.0,229.0,1,2020,8,9,short,busy 6-9,09:00
2020-08-19 00:00:00-04:00,-1,11348.0,11415.0,stop,48.25,0.21780774769157585,11415.0,11366.75,11415.0,11214.0,2020-08-19 09:50:00-04:00,2020-08-19 11:00:00-04:00,2020-08-19 09:45:00-04:00,-67.0,2.0,-268.0,4.48,-272.48,67.0,-1.0,268.0,2,2020,8,11,short,chop 10+,09:00
2020-08-20 00:00:00-04:00,1,11348.75,11473.5,close,74.0,0.22054996732086532,11340.5,11266.5,11266.5,11513.25,2020-08-20 09:50:00-04:00,2020-08-20 15:55:00-04:00,2020-08-20 09:45:00-04:00,124.75,2.0,499.0,4.48,494.52,82.25,1.5167173252279635,329.0,3,2020,8,1,long,calm 0-2,09:00
2020-08-21 00:00:00-04:00,1,11492.25,11566.75,target,35.5,0.21625327046788678,11490.5,11455.0,11455.0,11566.75,2020-08-21 09:50:00-04:00,2020-08-21 15:00:00-04:00,2020-08-21 09:45:00-04:00,74.5,2.0,298.0,4.48,293.52,37.25,2.0,149.0,4,2020,8,5,long,normal 3-5,09:00
2020-08-24 00:00:00-04:00,-1,11617.0,11626.25,close,40.75,0.21598458679527424,11722.5,11681.75,11722.5,11406.0,2020-08-24 09:55:00-04:00,2020-08-24 15:55:00-04:00,2020-08-24 09:50:00-04:00,-9.25,2.0,-37.0,4.48,-41.480000000000004,105.5,-0.08767772511848342,422.0,0,2020,8,1,short,calm 0-2,09:00
2020-08-25 00:00:00-04:00,1,11638.25,11715.5,close,57.25,0.19670764478044475,11632.0,11574.75,11574.75,11765.25,2020-08-25 10:20:00-04:00,2020-08-25 15:55:00-04:00,2020-08-25 10:15:00-04:00,77.25,3.0,463.5,6.720000000000001,456.78,63.5,1.2165354330708662,381.0,1,2020,8,7,long,busy 6-9,10:00
2020-08-26 00:00:00-04:00,1,11801.0,11877.5,target,34.0,0.19365283582963785,11796.75,11762.75,11762.75,11877.5,2020-08-26 10:25:00-04:00,2020-08-26 11:40:00-04:00,2020-08-26 10:20:00-04:00,76.5,3.0,459.0,6.720000000000001,452.28,38.25,2.0,229.5,2,2020,8,1,long,calm 0-2,10:00
2020-08-27 00:00:00-04:00,1,12026.75,11912.5,stop,103.5,0.20153323769268214,12016.0,11912.5,11912.5,12255.25,2020-08-27 11:05:00-04:00,2020-08-27 12:35:00-04:00,2020-08-27 11:00:00-04:00,-114.25,2.0,-457.0,4.48,-461.48,114.25,-1.0,457.0,3,2020,8,10,long,chop 10+,11:00
2020-08-28 00:00:00-04:00,-1,11964.5,12004.75,stop,31.75,0.17732404763649037,12004.75,11973.0,12004.75,11884.0,2020-08-28 09:50:00-04:00,2020-08-28 09:55:00-04:00,2020-08-28 09:45:00-04:00,-40.25,3.0,-241.5,6.720000000000001,-248.22,40.25,-1.0,241.5,4,2020,8,22,short,chop 10+,09:00
2020-08-31 00:00:00-04:00,1,12042.5,12141.5,target,48.25,0.17051596061618693,12041.25,11993.0,11993.0,12141.5,2020-08-31 09:50:00-04:00,2020-08-31 13:45:00-04:00,2020-08-31 09:45:00-04:00,99.0,3.0,594.0,6.720000000000001,587.28,49.5,2.0,297.0,0,2020,8,5,long,normal 3-5,09:00
2020-09-01 00:00:00-04:00,1,12229.75,12294.0,close,77.5,0.16298185893791517,12202.5,12125.0,12125.0,12439.25,2020-09-01 10:05:00-04:00,2020-09-01 15:55:00-04:00,2020-09-01 10:00:00-04:00,64.25,3.0,385.5,6.720000000000001,378.78,104.75,0.6133651551312649,628.5,1,2020,9,1,long,calm 0-2,10:00
2020-09-02 00:00:00-04:00,-1,12334.75,12434.75,stop,76.25,0.15726802088233538,12434.75,12358.5,12434.75,12134.75,2020-09-02 09:55:00-04:00,2020-09-02 15:45:00-04:00,2020-09-02 09:50:00-04:00,-100.0,3.0,-600.0,6.720000000000001,-606.72,100.0,-1.0,600.0,2,2020,9,2,short,calm 0-2,09:00
2020-09-03 00:00:00-04:00,-1,12091.75,11790.25,target,110.25,0.15498813341560383,12242.5,12132.25,12242.5,11790.25,2020-09-03 10:20:00-04:00,2020-09-03 11:15:00-04:00,2020-09-03 10:15:00-04:00,301.5,3.0,1809.0,6.720000000000001,1802.28,150.75,2.0,904.5,3,2020,9,1,short,calm 0-2,10:00
2020-09-04 00:00:00-04:00,-1,11610.25,11144.25,target,162.5,0.22935956635720148,11843.25,11680.75,11843.25,11144.25,2020-09-04 09:50:00-04:00,2020-09-04 10:40:00-04:00,2020-09-04 09:45:00-04:00,466.0,2.0,1864.0,4.48,1859.52,233.0,2.0,932.0,4,2020,9,7,short,busy 6-9,09:00
2020-09-07 00:00:00-04:00,-1,11455.75,11483.25,stop,27.5,0.24334282774969473,11483.25,11455.75,11483.25,11400.75,2020-09-07 10:05:00-04:00,2020-09-07 10:05:00-04:00,2020-09-07 10:00:00-04:00,-27.5,2.0,-110.0,4.48,-114.48,27.5,-1.0,110.0,0,2020,9,3,short,normal 3-5,10:00
2020-09-08 00:00:00-04:00,1,11295.0,11116.25,stop,154.0,0.24149368802381235,11270.25,11116.25,11116.25,11652.5,2020-09-08 10:00:00-04:00,2020-09-08 14:40:00-04:00,2020-09-08 09:55:00-04:00,-178.75,2.0,-715.0,4.48,-719.48,178.75,-1.0,715.0,1,2020,9,19,long,chop 10+,10:00
2020-09-09 00:00:00-04:00,1,11346.25,11386.25,close,99.25,0.2760599602214385,11305.5,11206.25,11206.25,11626.25,2020-09-09 10:30:00-04:00,2020-09-09 15:55:00-04:00,2020-09-09 10:25:00-04:00,40.0,2.0,160.0,4.48,155.52,140.0,0.2857142857142857,560.0,2,2020,9,1,long,calm 0-2,10:00
2020-09-10 00:00:00-04:00,1,11556.25,11482.5,stop,63.75,0.2917960906870394,11546.25,11482.5,11482.5,11703.75,2020-09-10 10:05:00-04:00,2020-09-10 10:45:00-04:00,2020-09-10 10:00:00-04:00,-73.75,2.0,-295.0,4.48,-299.48,73.75,-1.0,295.0,3,2020,9,9,long,busy 6-9,10:00
2020-09-11 00:00:00-04:00,-1,11139.25,11084.0,close,114.25,0.29384361005174364,11280.5,11166.25,11280.5,10856.75,2020-09-11 10:00:00-04:00,2020-09-11 15:55:00-04:00,2020-09-11 09:55:00-04:00,55.25,2.0,221.0,4.48,216.52,141.25,0.3911504424778761,565.0,4,2020,9,5,short,normal 3-5,10:00
2020-09-14 00:00:00-04:00,1,11307.75,11208.0,stop,76.5,0.2930088453094296,11284.5,11208.0,11208.0,11507.25,2020-09-14 09:50:00-04:00,2020-09-14 13:30:00-04:00,2020-09-14 09:45:00-04:00,-99.75,2.0,-399.0,4.48,-403.48,99.75,-1.0,399.0,0,2020,9,8,long,busy 6-9,09:00
2020-09-15 00:00:00-04:00,1,11470.25,11414.5,stop,48.0,0.2981837092231207,11462.5,11414.5,11414.5,11581.75,2020-09-15 09:55:00-04:00,2020-09-15 10:20:00-04:00,2020-09-15 09:50:00-04:00,-55.75,2.0,-223.0,4.48,-227.48,55.75,-1.0,223.0,1,2020,9,14,long,chop 10+,09:00
2020-09-16 00:00:00-04:00,-1,11428.25,11301.75,target,55.25,0.29725358269800006,11491.5,11436.25,11491.5,11301.75,2020-09-16 09:50:00-04:00,2020-09-16 15:10:00-04:00,2020-09-16 09:45:00-04:00,126.5,2.0,506.0,4.48,501.52,63.25,2.0,253.0,2,2020,9,9,short,busy 6-9,09:00
2020-09-17 00:00:00-04:00,1,11070.5,10959.75,stop,83.0,0.29803130534913125,11042.75,10959.75,10959.75,11292.0,2020-09-17 09:55:00-04:00,2020-09-17 12:15:00-04:00,2020-09-17 09:50:00-04:00,-110.75,2.0,-443.0,4.48,-447.48,110.75,-1.0,443.0,3,2020,9,9,long,busy 6-9,09:00
2020-09-21 00:00:00-04:00,1,10831.75,10702.5,stop,109.75,0.30241139134043465,10812.25,10702.5,10702.5,11090.25,2020-09-21 09:50:00-04:00,2020-09-21 10:25:00-04:00,2020-09-21 09:45:00-04:00,-129.25,2.0,-517.0,4.48,-521.48,129.25,-1.0,517.0,0,2020,9,11,long,chop 10+,09:00
2020-09-22 00:00:00-04:00,-1,10976.25,11074.5,stop,87.75,0.30187112490525053,11074.5,10986.75,11074.5,10779.75,2020-09-22 09:50:00-04:00,2020-09-22 13:40:00-04:00,2020-09-22 09:45:00-04:00,-98.25,2.0,-393.0,4.48,-397.48,98.25,-1.0,393.0,1,2020,9,9,short,busy 6-9,09:00
2020-09-23 00:00:00-04:00,-1,11087.25,10939.75,target,59.25,0.3038753519144563,11161.0,11101.75,11161.0,10939.75,2020-09-23 09:55:00-04:00,2020-09-23 14:00:00-04:00,2020-09-23 09:50:00-04:00,147.5,2.0,590.0,4.48,585.52,73.75,2.0,295.0,2,2020,9,3,short,normal 3-5,09:00
2020-09-24 00:00:00-04:00,1,10836.25,10877.75,close,79.5,0.3172370565060913,10783.5,10704.0,10704.0,11100.75,2020-09-24 09:50:00-04:00,2020-09-24 15:55:00-04:00,2020-09-24 09:45:00-04:00,41.5,2.0,166.0,4.48,161.52,132.25,0.31379962192816635,529.0,3,2020,9,1,long,calm 0-2,09:00
2020-09-25 00:00:00-04:00,1,10929.75,11096.75,target,67.0,0.3146964089558878,10913.25,10846.25,10846.25,11096.75,2020-09-25 10:25:00-04:00,2020-09-25 14:20:00-04:00,2020-09-25 10:20:00-04:00,167.0,2.0,668.0,4.48,663.52,83.5,2.0,334.0,4,2020,9,1,long,calm 0-2,10:00
2020-09-28 00:00:00-04:00,-1,11265.75,11343.25,stop,61.25,0.3218290556438344,11343.25,11282.0,11343.25,11110.75,2020-09-28 09:50:00-04:00,2020-09-28 15:15:00-04:00,2020-09-28 09:45:00-04:00,-77.5,2.0,-310.0,4.48,-314.48,77.5,-1.0,310.0,0,2020,9,13,short,chop 10+,09:00
2020-09-29 00:00:00-04:00,-1,11322.75,11310.0,close,52.0,0.33068569143311954,11380.25,11328.25,11380.25,11207.75,2020-09-29 10:35:00-04:00,2020-09-29 15:55:00-04:00,2020-09-29 10:30:00-04:00,12.75,2.0,51.0,4.48,46.519999999999996,57.5,0.2217391304347826,230.0,1,2020,9,11,short,chop 10+,10:00
2020-09-30 00:00:00-04:00,1,11382.25,11403.0,close,54.25,0.32967982029040294,11364.5,11310.25,11310.25,11526.25,2020-09-30 09:55:00-04:00,2020-09-30 15:55:00-04:00,2020-09-30 09:50:00-04:00,20.75,2.0,83.0,4.48,78.52,72.0,0.2881944444444444,288.0,2,2020,9,3,long,normal 3-5,09:00
2020-10-01 00:00:00-04:00,-1,11515.5,11568.75,stop,36.5,0.3216074346606561,11568.75,11532.25,11568.75,11409.0,2020-10-01 09:55:00-04:00,2020-10-01 13:50:00-04:00,2020-10-01 09:50:00-04:00,-53.25,2.0,-213.0,4.48,-217.48,53.25,-1.0,213.0,3,2020,10,17,short,chop 10+,09:00
2020-10-02 00:00:00-04:00,1,11427.0,11300.75,stop,120.5,0.32841262057101805,11421.25,11300.75,11300.75,11679.5,2020-10-02 10:05:00-04:00,2020-10-02 11:50:00-04:00,2020-10-02 10:00:00-04:00,-126.25,2.0,-505.0,4.48,-509.48,126.25,-1.0,505.0,4,2020,10,15,long,chop 10+,10:00
2020-10-05 00:00:00-04:00,1,11386.5,11489.5,close,50.75,0.33837549603803496,11372.0,11321.25,11321.25,11517.0,2020-10-05 10:05:00-04:00,2020-10-05 15:55:00-04:00,2020-10-05 10:00:00-04:00,103.0,2.0,412.0,4.48,407.52,65.25,1.578544061302682,261.0,0,2020,10,1,long,calm 0-2,10:00
2020-10-06 00:00:00-04:00,-1,11424.25,11479.0,stop,42.75,0.3436169057650957,11479.0,11436.25,11479.0,11314.75,2020-10-06 09:55:00-04:00,2020-10-06 10:00:00-04:00,2020-10-06 09:50:00-04:00,-54.75,2.0,-219.0,4.48,-223.48,54.75,-1.0,219.0,1,2020,10,15,short,chop 10+,09:00
2020-10-07 00:00:00-04:00,-1,11378.5,11434.0,stop,49.0,0.342845356899133,11434.0,11385.0,11434.0,11267.5,2020-10-07 10:15:00-04:00,2020-10-07 11:05:00-04:00,2020-10-07 10:10:00-04:00,-55.5,2.0,-222.0,4.48,-226.48,55.5,-1.0,222.0,2,2020,10,13,short,chop 10+,10:00
2020-10-08 00:00:00-04:00,-1,11513.0,11536.25,close,48.5,0.35266864767957834,11577.0,11528.5,11577.0,11385.0,2020-10-08 09:50:00-04:00,2020-10-08 15:55:00-04:00,2020-10-08 09:45:00-04:00,-23.25,1.0,-46.5,2.24,-48.74,64.0,-0.36328125,128.0,3,2020,10,18,short,chop 10+,09:00
2020-10-09 00:00:00-04:00,1,11632.5,11711.5,close,40.75,0.31886708660618523,11628.75,11588.0,11588.0,11721.5,2020-10-09 09:50:00-04:00,2020-10-09 15:55:00-04:00,2020-10-09 09:45:00-04:00,79.0,2.0,316.0,4.48,311.52,44.5,1.7752808988764044,178.0,4,2020,10,3,long,normal 3-5,09:00
2020-10-12 00:00:00-04:00,1,11954.0,12110.5,target,70.0,0.31389975610595733,11945.75,11875.75,11875.75,12110.5,2020-10-12 10:55:00-04:00,2020-10-12 12:40:00-04:00,2020-10-12 10:50:00-04:00,156.5,2.0,626.0,4.48,621.52,78.25,2.0,313.0,0,2020,10,1,long,calm 0-2,10:00
2020-10-13 00:00:00-04:00,1,12167.0,12041.0,stop,112.5,0.32814501494663556,12153.5,12041.0,12041.0,12419.0,2020-10-13 11:25:00-04:00,2020-10-13 13:55:00-04:00,2020-10-13 11:20:00-04:00,-126.0,2.0,-504.0,4.48,-508.48,126.0,-1.0,504.0,1,2020,10,6,long,busy 6-9,11:00
2020-10-14 00:00:00-04:00,-1,12053.5,11977.25,close,76.5,0.2966979888541396,12148.0,12071.5,12148.0,11864.5,2020-10-14 10:30:00-04:00,2020-10-14 15:55:00-04:00,2020-10-14 10:25:00-04:00,76.25,2.0,305.0,4.48,300.52,94.5,0.8068783068783069,378.0,2,2020,10,3,short,normal 3-5,10:00
2020-10-15 00:00:00-04:00,1,11875.0,11753.75,stop,102.25,0.2874922361543085,11856.0,11753.75,11753.75,12117.5,2020-10-15 09:55:00-04:00,2020-10-15 10:40:00-04:00,2020-10-15 09:50:00-04:00,-121.25,2.0,-485.0,4.48,-489.48,121.25,-1.0,485.0,3,2020,10,5,long,normal 3-5,09:00
2020-10-16 00:00:00-04:00,1,11988.75,11926.5,stop,42.75,0.28135358821501866,11969.25,11926.5,11926.5,12113.25,2020-10-16 10:05:00-04:00,2020-10-16 11:10:00-04:00,2020-10-16 10:00:00-04:00,-62.25,2.0,-249.0,4.48,-253.48,62.25,-1.0,249.0,4,2020,10,11,long,chop 10+,10:00
2020-10-19 00:00:00-04:00,-1,11874.5,11732.5,target,49.25,0.28069911183591145,11945.5,11896.25,11945.5,11732.5,2020-10-19 10:00:00-04:00,2020-10-19 13:45:00-04:00,2020-10-19 09:55:00-04:00,142.0,2.0,568.0,4.48,563.52,71.0,2.0,284.0,0,2020,10,1,short,calm 0-2,10:00
2020-10-20 00:00:00-04:00,1,11703.25,11632.0,stop,70.0,0.27800495699492844,11702.0,11632.0,11632.0,11845.75,2020-10-20 10:00:00-04:00,2020-10-20 11:00:00-04:00,2020-10-20 09:55:00-04:00,-71.25,2.0,-285.0,4.48,-289.48,71.25,-1.0,285.0,1,2020,10,8,long,busy 6-9,10:00
