sess,entry,exit,high,low,bars,prior_day_ret,trend,mfe,mae,pnl,mfe_usd,mae_usd,prior_night,vol20,dow,year,month
2023-08-23,15341.25,15358.0,15417.75,15295.5,144,1.264262513533776,-0.8900883241240054,76.5,45.75,33.0,153.0,91.5,181.5,151.27723547739822,2,2023,8
2023-08-24,14838.0,14855.25,14888.25,14785.5,144,-3.105590062111796,-3.084102701239577,50.25,52.5,34.0,100.5,105.0,33.0,136.47940610023792,3,2023,8
2023-08-27,14991.75,15011.5,15031.75,14973.25,144,0.5420554474055095,-2.2824201325844395,40.0,18.5,39.0,80.0,37.0,34.0,128.48470111671898,6,2023,8
2023-08-28,15096.0,15109.0,15149.25,15067.75,144,-0.04967463116586357,-1.526299132443476,53.25,28.25,25.5,106.5,56.5,39.0,128.2141788488883,0,2023,8
2023-08-29,15424.25,15373.75,15468.25,15361.25,144,2.2335715588571725,0.5588195861844891,44.0,63.0,-101.5,88.0,126.0,25.5,123.76334324661292,1,2023,8
2023-08-30,15512.5,15467.0,15531.25,15458.5,144,0.5480962573782167,1.0728002574172946,18.75,54.0,-91.5,37.5,108.0,-101.5,108.9671727486865,2,2023,8
2023-08-31,15534.75,15557.0,15569.25,15502.0,144,0.2581936129355089,1.2312182354037748,34.5,32.75,44.0,69.0,65.5,-91.5,110.12532035917309,3,2023,8
2023-09-03,15517.75,15566.5,15568.5,15500.75,144,-0.7260050532510332,1.090797057293802,50.75,17.0,97.0,101.5,34.0,44.0,106.19458307128565,6,2023,9
2023-09-04,15528.75,15467.75,15534.25,15418.5,144,-0.20411443265830886,1.0243823232630511,5.5,110.25,-122.5,11.0,220.5,97.0,105.15019333265495,0,2023,9
2023-09-05,15512.5,15485.75,15532.75,15438.5,144,0.34072925750088245,1.0400111094091447,20.25,74.0,-54.0,40.5,148.0,-122.5,103.821516251893,1,2023,9
2023-09-06,15388.75,15310.5,15395.5,15274.25,144,-0.6564516129032305,0.12172023462355686,6.75,114.5,-157.0,13.5,229.0,-54.0,104.10815163493243,2,2023,9
2023-09-07,15287.0,15234.0,15344.25,15227.5,144,0.5032729186539964,-0.6891046320273486,57.25,59.5,-106.5,114.5,119.0,-157.0,106.20636565320902,3,2023,9
2023-09-10,15308.0,15383.25,15402.5,15297.75,144,0.14732120934344284,-0.5658455275514895,94.5,10.25,150.0,189.0,20.5,-106.5,105.30664496452343,6,2023,9
2023-09-11,15464.0,15436.0,15480.75,15418.5,144,0.35830671703496186,0.5872082970959314,16.75,45.5,-56.5,33.5,91.0,150.0,109.04628121751057,0,2023,9
2023-09-12,15308.0,15295.0,15335.0,15273.0,144,-0.6637563089306853,-0.5285749991143285,27.0,35.0,-26.5,54.0,70.0,-56.5,104.52175233187728,1,2023,9
2023-09-13,15373.25,15400.25,15438.75,15368.0,144,0.3216956791534775,-0.16276873254250646,65.5,5.25,53.5,131.0,10.5,-26.5,104.92619900121267,2,2023,9
2023-09-14,15476.0,15464.25,15524.0,15450.0,144,0.33712053679961773,0.5727612825329853,48.0,26.0,-24.0,96.0,52.0,53.5,104.68265326565246,3,2023,9
2023-09-17,15383.75,15412.75,15428.5,15379.0,144,0.33712053679961773,0.5727612825329853,44.75,4.75,57.5,89.5,9.5,-24.0,104.38774819721033,6,2023,9
2023-09-18,15424.5,15437.5,15441.75,15379.25,144,0.3744525666281362,0.13021979503293757,17.25,45.25,25.5,34.5,90.5,57.5,99.87721409178782,0,2023,9
2023-09-19,15378.75,15406.25,15410.0,15342.0,144,0.1449039400846619,-0.12791498573255788,31.25,36.75,54.5,62.5,73.5,25.5,90.3445852220671,1,2023,9
2023-09-20,15133.0,15042.5,15148.0,15034.25,144,-1.7332230815376937,-1.577187889031395,15.0,98.75,-181.5,30.0,197.5,54.5,80.88609193440507,2,2023,9
2023-09-21,14850.0,14932.0,14936.25,14835.75,144,-0.8473162758114605,-3.3900745596029958,86.25,14.25,163.5,172.5,28.5,-181.5,89.19167709577991,3,2023,9
2023-09-24,14879.0,14856.0,14946.0,14796.75,144,-0.46695342181458654,-3.245592199775804,67.0,82.25,-46.5,134.0,164.5,163.5,97.41437198083776,6,2023,9
2023-09-25,14952.5,14838.5,14952.5,14795.25,144,0.7520952429132644,-2.6978874202815417,0.0,157.25,-228.5,0.0,314.5,-46.5,96.99947096979976,0,2023,9
2023-09-26,14726.5,14760.75,14796.0,14713.0,144,-0.7824620573355867,-4.0395193560098575,69.5,13.5,68.0,139.0,27.0,-228.5,107.49821295944254,1,2023,9
2023-09-27,14771.0,14735.0,14794.0,14678.25,144,-0.061003507701695714,-3.6551167812311047,23.0,92.75,-72.5,46.0,185.5,68.0,108.04144855222525,2,2023,9
2023-09-28,14877.0,14963.0,14967.5,14825.0,144,1.1109031830013105,-2.768943647409572,90.5,52.0,171.5,181.0,104.0,-72.5,107.45303441626548,3,2023,9
2023-10-01,14962.25,14899.0,15011.0,14891.0,144,-0.8948806825756606,-2.616616564820029,48.75,71.25,-127.0,97.5,142.5,171.5,114.85969702206242,6,2023,10
2023-10-02,14992.0,14980.25,15031.0,14943.5,144,0.7681188651337933,-1.7566571077427318,39.0,48.5,-24.0,78.0,97.0,-127.0,114.6182336004363,0,2023,10
2023-10-03,14715.0,14699.0,14733.0,14589.25,144,-1.0719446217950845,-3.408112209326175,18.0,125.75,-32.5,36.0,251.5,-24.0,112.20639758006097,1,2023,10
2023-10-04,14904.25,14873.25,14945.5,14851.0,144,1.1251758087201136,-2.0044770178436977,41.25,53.25,-62.5,82.5,106.5,-32.5,111.94628646199727,2,2023,10
2023-10-05,14856.0,14888.0,14894.75,14835.75,144,-0.2917651793349796,-2.2598756761003758,38.75,20.25,63.5,77.5,40.5,-62.5,107.63528513114616,3,2023,10
2023-10-08,15076.0,15000.25,15076.0,14971.5,144,2.5566205785053864,-0.5750175735449226,0.0,104.5,-152.0,0.0,209.0,63.5,106.50506227158246,6,2023,10
2023-10-09,15199.0,15221.5,15239.25,15187.0,144,1.1873636530167042,0.021564176470678653,40.25,12.0,44.5,80.5,24.0,-152.0,104.96042800678929,0,2023,10
2023-10-10,15278.75,15312.25,15319.25,15273.5,144,0.4605187414680634,0.6252236354039375,40.5,5.25,66.5,81.0,10.5,44.5,105.48078834805081,1,2023,10
2023-10-11,15408.25,15436.0,15448.0,15397.0,144,0.3376780150405434,1.3874259679591328,39.75,11.25,55.0,79.5,22.5,66.5,106.93023734143075,2,2023,10
2023-10-12,15326.0,15229.25,15345.75,15226.5,144,-0.5083479503670496,0.9973944027471093,19.75,99.5,-194.0,39.5,199.0,55.0,106.97698965567058,3,2023,10
2023-10-15,15119.75,15122.25,15188.0,15083.0,144,-1.4388371979338066,-0.23632146052203762,68.25,36.75,4.5,136.5,73.5,-194.0,114.70223464073803,6,2023,10
2023-10-16,15304.75,15263.5,15305.5,15238.5,144,0.7759089336606184,0.9070983015329936,0.75,66.25,-83.0,1.5,132.5,4.5,113.48282967735217,0,2023,10
2023-10-17,15243.0,15165.5,15243.0,15154.0,144,0.6737676492444944,0.591639820448786,0.0,89.0,-155.5,0.0,178.0,-83.0,113.77619709902315,1,2023,10
2023-10-18,15048.0,15042.5,15057.25,14936.75,144,-0.705528568123992,-0.7978759404764113,9.25,111.25,-11.5,18.5,222.5,-155.5,115.6669305194421,2,2023,10
2023-10-19,14850.25,14849.0,14887.75,14796.25,144,-1.3388344849298295,-1.6708507569509812,37.5,54.0,-3.0,75.0,108.0,-11.5,110.55492502538453,3,2023,10
2023-10-22,14678.75,14534.25,14715.75,14520.5,144,-1.349078185977659,-3.083109299301756,37.0,158.25,-289.5,74.0,316.5,-3.0,101.28566948046124,6,2023,10
2023-10-23,14746.0,14806.0,14823.25,14720.0,144,0.7139432954389902,-2.736506126649385,77.25,26.0,119.5,154.5,52.0,-289.5,116.10811658468188,0,2023,10
2023-10-24,14831.5,14751.5,14854.5,14713.0,144,0.46182734762234556,-1.7535663260207945,23.0,118.5,-160.5,46.0,237.0,119.5,113.70117807101569,1,2023,10
2023-10-25,14430.75,14338.25,14430.75,14257.25,144,-1.7976461011430356,-4.122249843780168,0.0,173.5,-185.5,0.0,347.0,-160.5,114.73698469933186,2,2023,10
2023-10-26,14244.0,14328.75,14343.5,14244.0,144,-1.5689197857254311,-5.897070508084212,99.5,0.0,169.0,199.0,0.0,-185.5,119.01398358795348,3,2023,10
2023-10-29,14329.0,14378.0,14391.75,14302.25,144,-0.28308316004682643,-5.357936565852228,62.75,26.75,97.5,125.5,53.5,169.0,118.77262665322023,6,2023,10
2023-10-30,14412.0,14415.25,14426.5,14320.25,144,0.37242651537565674,-4.304163926179061,14.5,91.75,6.0,29.0,183.5,97.5,121.48123907570417,0,2023,10
2023-10-31,14458.0,14431.5,14493.25,14421.25,144,0.48546214262183973,-3.7726845722494406,35.25,36.75,-53.5,70.5,73.5,6.0,121.83069302584578,1,2023,10
2023-11-01,14760.0,14848.75,14863.0,14759.75,144,1.535839115687243,-2.0608232331637,103.0,0.25,177.0,206.0,0.5,-53.5,121.89690154086416,2,2023,11
2023-11-02,14931.25,14948.25,14967.75,14924.25,144,0.5277973258268842,-0.33045428992529713,36.5,7.0,33.5,73.0,14.0,177.0,130.63100905342407,3,2023,11
2023-11-05,15187.0,15217.5,15225.25,15163.0,144,0.818882466281301,0.7901876317851109,38.25,24.0,60.5,76.5,48.0,33.5,129.73956706863896,6,2023,11
2023-11-06,15216.75,15201.25,15227.0,15183.5,144,0.19238041994837918,1.1493718626331306,10.25,33.25,-31.5,20.5,66.5,60.5,127.5388356747196,0,2023,11
2023-11-07,15372.0,15365.25,15376.5,15336.25,144,0.648086018689753,2.048774465554404,4.5,35.75,-14.0,9.0,71.5,-31.5,126.7988746214379,1,2023,11
2023-11-08,15360.0,15394.5,15402.0,15344.5,144,-0.029242616239399943,2.114169535806676,42.0,15.5,68.5,84.0,31.0,-14.0,125.21223035941384,2,2023,11
2023-11-09,15254.75,15231.5,15272.5,15207.0,144,-0.9445598545832268,1.3138228613278624,17.75,47.75,-47.0,35.5,95.5,68.5,125.69004011539855,3,2023,11
2023-11-12,15585.75,15566.25,15601.0,15509.5,144,1.7565892484342482,3.554126197638685,15.25,76.25,-39.5,30.5,152.5,-47.0,119.25274740297543,6,2023,11
2023-11-13,15559.5,15579.75,15607.5,15551.75,144,0.11751827167649775,3.2216795568593026,48.0,7.75,40.0,96.0,15.5,-39.5,119.28138724086516,0,2023,11
2023-11-14,15894.25,15965.0,15970.5,15894.25,144,0.42056000885388745,5.369454189047551,76.25,0.0,141.0,152.5,0.0,40.0,118.87637043318739,1,2023,11
2023-11-15,15844.0,15864.5,15880.75,15824.5,144,-0.41674500219339716,5.397593110437815,36.75,19.5,40.5,73.5,39.0,141.0,118.39131146996775,2,2023,11
2023-11-16,15898.25,15906.5,15919.0,15875.0,144,0.2917796984417409,5.372612963736256,20.75,23.25,16.0,41.5,46.5,40.5,118.60725769929653,3,2023,11
2023-11-19,15891.25,15915.25,15931.75,15837.5,144,0.22064617809298692,5.28766265031515,40.5,53.75,47.5,81.0,107.5,16.0,118.60367439058258,6,2023,11
2023-11-20,16089.75,16081.0,16122.5,16070.25,144,1.2189367725699896,6.4424167283053,32.75,19.5,-18.0,65.5,39.0,47.5,95.9851276857101,0,2023,11
2023-11-21,15970.0,16027.25,16028.25,15942.5,144,-0.15143945544244808,5.70896160097798,58.25,27.5,114.0,116.5,55.0,-18.0,93.70079410436946,1,2023,11
2023-11-22,16039.75,16071.5,16086.75,16034.0,144,-0.13845890570792774,5.9929703493788455,47.0,5.75,63.0,94.0,11.5,114.0,86.06799637495905,2,2023,11
2023-11-23,16062.5,16048.75,16076.25,16026.25,144,-0.004669115358280074,5.991893349874378,13.75,36.25,-28.0,27.5,72.5,63.0,69.49469404206313,3,2023,11
2023-11-26,16008.5,16009.5,16011.25,15938.75,144,-0.10918222513375264,5.577647865252033,2.75,69.75,1.5,5.5,139.5,-28.0,64.56010561362234,6,2023,11
2023-11-27,16004.0,16004.5,16014.0,15949.75,144,0.05156572285767158,5.471942839013666,10.0,54.25,0.5,20.0,108.5,1.5,63.11765851003537,0,2023,11
2023-11-28,16054.75,16118.5,16125.5,16040.5,144,0.46011549838020915,5.645450897766624,70.75,14.25,127.0,141.5,28.5,0.5,63.23444264672593,1,2023,11
2023-11-29,16041.5,16062.25,16072.75,16031.5,144,-0.752450107603464,5.379390794250538,31.25,10.0,41.0,62.5,20.0,127.0,63.77857976501258,2,2023,11
2023-11-30,15955.0,15966.75,16000.75,15945.75,144,-0.32278184936846976,4.929036697503708,45.75,9.25,23.0,91.5,18.5,41.0,54.747091967951455,3,2023,11
2023-12-03,16021.75,15966.75,16027.0,15943.75,144,0.5742617755044366,5.059887413825481,5.25,78.0,-110.5,10.5,156.0,23.0,54.7704299782279,6,2023,12
2023-12-04,15860.75,15775.0,15862.5,15761.25,144,0.05673848287601757,3.924562079558558,1.75,99.5,-172.0,3.5,199.0,-110.5,62.595926385028974,0,2023,12
2023-12-05,15898.75,15971.75,15988.75,15891.0,144,0.7662592616047181,4.0275026959742055,90.0,7.75,145.5,180.0,15.5,-172.0,75.45065919979876,1,2023,12
2023-12-06,15816.25,15846.75,15852.0,15791.25,144,-1.3643096593123905,3.2487953219123122,35.75,25.0,60.5,71.5,50.0,145.5,80.51420273532632,2,2023,12
2023-12-07,16018.5,16031.0,16038.75,15988.25,144,0.6338547468503375,4.5261019477012665,20.25,30.25,24.5,40.5,60.5,60.5,80.2942614453399,3,2023,12
2023-12-10,16092.0,16061.5,16114.0,16048.0,144,0.8930809726748645,4.770290885046524,22.0,44.0,-61.5,44.0,88.0,24.5,78.6206540092492,6,2023,12
2023-12-11,16238.25,16255.25,16281.5,16229.0,144,0.9749650132172327,5.482689253848494,43.25,9.25,33.5,86.5,18.5,-61.5,79.729555208117,0,2023,12
2023-12-12,16380.5,16388.0,16406.75,16377.75,144,0.8178163840502739,6.105422042177633,26.25,2.75,14.5,52.5,5.5,33.5,79.67745834563888,1,2023,12
2023-12-13,16563.25,16634.5,16674.5,16562.0,144,1.0229438219376386,7.1829356148647605,111.25,1.25,142.0,222.5,2.5,14.5,74.81079203740008,2,2023,12
2023-12-14,16525.0,16590.0,16606.5,16519.25,144,-0.37934097033012204,6.8101626450585595,81.5,5.75,129.5,163.0,11.5,142.0,79.6920718502753,3,2023,12
2023-12-17,16820.25,16836.25,16858.75,16802.25,144,-0.37934097033012204,6.8101626450585595,38.5,18.0,31.5,77.0,36.0,129.5,83.11989992268916,6,2023,12
2023-12-18,16920.0,16947.0,16950.75,16911.0,144,0.5431395245303117,9.091857624112286,30.75,9.0,53.5,61.5,18.0,31.5,83.00812816890421,0,2023,12
2023-12-19,17023.0,16972.75,17046.0,16961.5,144,0.4040701961362636,9.368549393673131,23.0,61.5,-101.0,46.0,123.0,53.5,82.45718187098822,1,2023,12
2023-12-20,16793.75,16863.25,16891.0,16790.0,144,-1.3069586718474024,7.510814251403675,97.25,3.75,138.5,194.5,7.5,-101.0,85.12770592345032,2,2023,12
2023-12-21,16954.5,16932.25,16956.25,16891.5,144,0.16841732039178936,8.489486745827413,1.75,63.0,-45.0,3.5,126.0,138.5,88.69229406389123,3,2023,12
2023-12-25,16963.5,17015.5,17037.5,16963.5,144,-0.11176963689574215,8.447093063543765,74.0,0.0,103.5,148.0,0.0,-45.0,89.30304335593242,0,2023,12
2023-12-26,17085.0,17081.25,17103.0,17072.25,144,0.43799053470119365,8.836880693207604,18.0,12.75,-8.0,36.0,25.5,103.5,90.85996672149702,1,2023,12
2023-12-27,17129.0,17147.5,17158.5,17117.75,144,0.14480458694126064,8.792787295776172,29.5,11.25,36.5,59.0,22.5,-8.0,91.01966242174483,2,2023,12
2023-12-28,17089.75,17112.0,17130.5,17082.0,144,-0.3382170712151078,8.372674037037854,40.75,7.75,44.0,81.5,15.5,36.5,88.06673232330826,3,2023,12
2024-01-01,17018.75,16971.0,17038.5,16966.25,144,-0.40962022353561167,7.64532260864863,19.75,52.5,-96.0,39.5,105.0,44.0,88.09980509566807,0,2024,1
2024-01-02,16740.0,16657.75,16740.0,16637.0,144,-0.836199739058241,5.515505813102339,0.0,103.0,-165.0,0.0,206.0,-96.0,92.10709941778572,1,2024,1
2024-01-03,16543.25,16563.75,16587.25,16533.0,144,-0.4184226369656874,4.129549864207571,44.0,10.25,40.5,88.0,20.5,-165.0,96.80092159195902,2,2024,1
2024-01-04,16454.0,16386.0,16469.25,16372.25,144,-0.05621989576527486,3.2960316395920897,15.25,81.75,-136.5,30.5,163.5,40.5,86.22801397885034,3,2024,1
2024-01-07,16472.25,16424.25,16500.0,16378.25,144,0.08967110462643202,3.210390906514937,27.75,94.0,-96.5,55.5,188.0,-136.5,88.69291715030883,6,2024,1
2024-01-08,16790.0,16730.5,16796.0,16719.5,144,1.7532703488372103,5.021583759111992,6.0,70.5,-119.5,12.0,141.0,-96.5,91.08756270176151,0,2024,1
2024-01-09,16829.5,16874.25,16907.25,16806.75,144,0.9763633091367296,4.864934238828567,77.75,22.75,89.0,155.5,45.5,-119.5,94.99948407062102,1,2024,1
2024-01-10,16955.5,17004.0,17049.0,16942.0,144,0.602731591448924,5.198023644484517,93.5,13.5,96.5,187.0,27.0,89.0,96.08246184233717,2,2024,1
2024-01-11,16958.0,16924.0,16978.25,16912.75,144,-0.11333863228237817,5.0133949683447865,20.25,45.25,-68.5,40.5,90.5,96.5,98.09656896194295,3,2024,1
2024-01-14,16962.0,16970.75,17023.25,16938.5,144,-0.21313186247849947,4.73326864126602,61.25,23.5,17.0,122.5,47.0,-68.5,99.53442937787364,6,2024,1
2024-01-15,16966.0,16845.5,16966.0,16812.0,144,0.0574958352375754,4.418790274390494,0.0,154.0,-241.5,0.0,308.0,17.0,94.15586182383676,0,2024,1
2024-01-16,16979.5,16871.75,16981.25,16816.25,144,0.30295864983891363,4.1679456609555965,1.75,163.25,-216.0,3.5,326.5,-241.5,102.86259357946749,1,2024,1
2024-01-17,16859.5,16943.0,16960.0,16833.75,144,0.2600297176820199,3.345151209387165,100.5,25.75,166.5,201.0,51.5,-216.0,110.75488286729095,2,2024,1
2024-01-18,17117.75,17235.25,17244.0,17107.25,144,0.6604203744833503,4.57670547620328,126.25,10.5,234.5,252.5,21.0,166.5,118.07884018739331,3,2024,1
2024-01-21,17465.75,17536.0,17569.25,17464.0,144,1.4659259474709918,6.346364484673583,103.5,1.75,140.0,207.0,3.5,234.5,130.36572038933988,6,2024,1
2024-01-22,17457.0,17448.75,17487.75,17421.5,144,-0.3850981287083499,6.187236306967203,30.75,35.5,-17.0,61.5,71.0,140.0,130.45683647939074,0,2024,1
2024-01-23,17551.5,17651.0,17666.75,17551.5,144,0.23730897342424395,6.311717107760906,115.25,0.0,198.5,230.5,0.0,-17.0,130.22533860884926,1,2024,1
2024-01-24,17618.75,17617.5,17655.25,17588.5,144,-0.3843382176315191,6.628677077806455,36.5,30.25,-3.0,73.0,60.5,198.5,136.17319418956671,2,2024,1
2024-01-25,17574.25,17534.0,17574.25,17465.75,144,-0.4782056707575144,6.438157515981335,0.0,108.5,-81.0,0.0,217.0,-3.0,136.1721312975061,3,2024,1
2024-01-28,17502.5,17563.5,17591.0,17456.25,144,-0.16516922726431682,5.570140491174058,88.5,46.25,121.5,177.0,92.5,-81.0,136.82849426236203,6,2024,1
2024-01-29,17708.0,17699.0,17735.75,17665.5,144,0.9089225421338387,6.415263967125462,27.75,42.5,-18.5,55.5,85.0,121.5,139.52987559734476,0,2024,1
2024-01-30,17427.5,17357.0,17468.75,17333.5,144,-0.4388137872460951,5.456320677175475,41.25,94.0,-141.5,82.5,188.0,-18.5,137.9906461360791,1,2024,1
2024-01-31,17275.0,17352.75,17358.5,17262.75,144,-0.9281742553772343,3.218232920857589,83.5,12.25,155.0,167.0,24.5,-141.5,136.63151318322144,2,2024,1
2024-02-01,17592.0,17609.25,17635.75,17579.0,144,0.7670196016120512,4.2575520219179985,43.75,13.0,34.0,87.5,26.0,155.0,140.830422475887,3,2024,2
2024-02-04,17695.25,17718.75,17728.0,17663.5,144,1.2636899747261898,5.768072055561735,32.75,31.75,46.5,65.5,63.5,34.0,136.98909628141934,6,2024,2
2024-02-05,17702.0,17737.0,17768.25,17693.0,144,-0.1424742558894021,5.368276183992071,66.25,9.0,69.5,132.5,18.0,46.5,134.71489143255167,0,2024,2
2024-02-06,17648.0,17661.75,17711.75,17629.5,144,-0.4495110334526431,4.95700368531351,63.75,18.5,27.0,127.5,37.0,69.5,131.02021489268856,1,2024,2
2024-02-07,17851.0,17838.75,17862.5,17823.5,144,0.3811854727543862,5.793539752665633,11.5,27.5,-25.0,23.0,55.0,27.0,130.2590005982008,2,2024,2
2024-02-08,17857.25,17914.75,17926.5,17851.75,144,0.1668021642230455,5.702938370398858,69.25,5.5,114.5,138.5,11.0,-25.0,129.62847721570725,3,2024,2
2024-02-11,18039.25,18051.25,18059.5,18003.25,144,0.7258920096041122,6.4800604443604914,20.25,36.0,23.5,40.5,72.0,114.5,129.51883626472403,6,2024,2
2024-02-12,17929.75,17852.25,17963.5,17843.25,144,-0.36606672398014073,5.792388731301101,33.75,86.5,-155.5,67.5,173.0,23.5,129.49516095409237,0,2024,2
2024-02-13,17703.0,17785.25,17796.25,17669.25,144,0.2949810673209097,3.9162287170906085,93.25,33.75,164.0,186.5,67.5,-155.5,121.18855198235072,1,2024,2
2024-02-14,17873.25,17897.25,17927.25,17843.75,144,0.4539385847797117,4.801319114283853,54.0,29.5,47.5,108.0,59.0,164.0,109.17721892216764,2,2024,2
2024-02-15,17949.25,18017.75,18026.25,17911.25,144,0.14394924042318014,4.811168468419447,77.0,38.0,136.5,154.0,76.0,47.5,105.83906290610324,3,2024,2
2024-02-18,17728.5,17768.5,17803.25,17725.25,144,-1.0040860724894407,3.6101769080973067,74.75,3.25,79.5,149.5,6.5,136.5,98.71706979251879,6,2024,2
2024-02-19,17788.5,17628.75,17790.0,17613.75,144,-0.004216029343562244,3.615157513853662,1.5,174.75,-320.0,3.0,349.5,79.5,96.4512966816876,0,2024,2
2024-02-20,17574.75,17543.0,17590.75,17513.5,144,-0.2802666779905705,2.400404200264017,16.0,61.25,-64.0,32.0,122.5,-320.0,125.19196838203477,1,2024,2
2024-02-21,17704.0,17889.25,17897.25,17675.5,144,0.23863961131751488,1.791195345295149,193.25,28.5,370.0,386.5,57.0,-64.0,119.52807146616658,2,2024,2
2024-02-22,18025.25,18019.25,18055.5,17999.0,144,0.831191327670977,4.520176525410435,30.25,26.25,-12.5,60.5,52.5,370.0,143.91794765731865,3,2024,2
2024-02-25,17962.75,17993.75,18000.5,17922.0,144,-0.6613920991950017,3.984612173703894,37.75,40.75,61.5,75.5,81.5,-12.5,141.95974225481183,6,2024,2
2024-02-26,17953.75,18014.25,18024.75,17927.75,144,-0.2206249653105452,3.764760818250834,71.0,26.0,120.5,142.0,52.0,61.5,140.60972490138113,0,2024,2
2024-02-27,18014.0,17941.5,18019.75,17892.0,144,-0.004162446408506604,3.8205740772112806,5.75,122.0,-145.5,11.5,244.0,120.5,141.53927295798033,1,2024,2
2024-02-28,17868.25,17868.5,17930.75,17826.25,144,-0.03347560465311039,3.12794080827441,62.5,42.0,0.0,125.0,84.0,-145.5,141.8066790053497,2,2024,2
2024-02-29,18071.5,18065.0,18162.75,18030.25,144,0.2024375701945358,3.8619508576188455,91.25,41.25,-13.5,182.5,82.5,0.0,139.19236972432668,3,2024,2
2024-03-03,18335.0,18328.75,18378.25,18318.5,144,1.3165529245986685,5.212614438569574,43.25,16.5,-13.0,86.5,33.0,-13.5,139.50028060715024,6,2024,3
2024-03-04,18248.5,18134.5,18254.0,18107.25,144,-0.39143480632842786,4.616637243998434,5.5,141.25,-228.5,11.0,282.5,-13.0,139.67947330641633,0,2024,3
2024-03-05,17982.0,18051.25,18075.75,17942.5,144,-1.1139449920727906,2.6339376678441884,93.75,39.5,138.0,187.5,79.0,-228.5,149.99921929621388,1,2024,3
2024-03-06,18040.0,18118.5,18124.5,17915.5,144,-0.3286566504639876,3.1658411836642975,84.5,124.5,156.5,169.0,249.0,138.0,152.75380949681565,2,2024,3
2024-03-07,18275.0,18323.5,18354.5,18248.5,144,0.6957334763299405,4.534157483381018,79.5,26.5,96.5,159.0,53.0,156.5,155.68443749761033,3,2024,3
2024-03-10,18058.0,18026.75,18060.25,17939.5,144,-1.5203209869803724,2.888198341526649,2.25,118.5,-63.0,4.5,237.0,96.5,155.17869792427587,6,2024,3
2024-03-11,18008.0,18032.75,18097.75,17998.0,144,-0.029206013657290253,2.380698043739904,89.75,10.0,49.0,179.5,20.0,-63.0,156.33798575353867,0,2024,3
2024-03-12,18227.5,18209.75,18257.0,18188.5,144,0.8967741042638311,3.662739709510565,29.5,39.0,-36.0,59.0,78.0,49.0,151.00709943226954,1,2024,3
2024-03-13,18093.0,18168.5,18178.25,18090.0,144,-0.5569000605027186,2.6469715744009026,85.25,3.0,150.5,170.5,6.0,-36.0,148.11974840790484,2,2024,3
2024-03-14,18012.75,18038.5,18053.75,17953.5,144,-0.5296259516716306,2.180502452643762,41.0,59.25,51.0,82.0,118.5,150.5,150.9636480293046,3,2024,3
