level_type,session,year,price,distance_from_close,lag,revisited
poc,2019-07-24,2019,11406.0,37.75,1,True
poc,2019-07-25,2019,11372.0,7.25,2,True
poc,2019-07-26,2019,11446.0,0.5,1,True
poc,2019-07-29,2019,11412.0,8.5,1,True
poc,2019-07-30,2019,11384.0,1.0,1,True
poc,2019-07-31,2019,11392.0,114.25,1,True
poc,2019-08-01,2019,11414.0,183.25,60,False
poc,2019-08-02,2019,11086.0,33.5,1,True
poc,2019-08-05,2019,10836.0,5.25,1,True
poc,2019-08-06,2019,10944.0,1.5,1,True
poc,2019-08-07,2019,10893.0,84.25,6,True
poc,2019-08-08,2019,11115.0,35.5,1,True
poc,2019-08-09,2019,11086.0,11.5,1,True
poc,2019-08-12,2019,11008.0,19.5,1,True
poc,2019-08-13,2019,11158.0,1.25,1,True
poc,2019-08-14,2019,10930.0,11.25,1,True
poc,2019-08-15,2019,10918.0,6.0,6,True
poc,2019-08-16,2019,11030.0,0.75,5,True
poc,2019-08-19,2019,11154.0,7.5,1,True
poc,2019-08-20,2019,11112.0,19.75,1,True
poc,2019-08-21,2019,11164.0,4.5,1,True
poc,2019-08-22,2019,11142.0,9.0,1,True
poc,2019-08-23,2019,11086.0,193.75,4,True
poc,2019-08-26,2019,10966.0,35.5,1,True
poc,2019-08-27,2019,10993.0,4.0,1,True
poc,2019-08-28,2019,11008.0,4.0,1,True
poc,2019-08-29,2019,11134.0,8.25,1,True
poc,2019-08-30,2019,11098.0,11.5,1,True
poc,2019-09-03,2019,11030.0,3.0,1,True
poc,2019-09-04,2019,11102.0,40.0,14,True
poc,2019-09-05,2019,11272.0,11.75,1,True
poc,2019-09-06,2019,11288.0,13.5,1,True
poc,2019-09-09,2019,11286.0,30.5,2,True
poc,2019-09-10,2019,11194.0,43.5,4,True
poc,2019-09-11,2019,11280.0,28.0,3,True
poc,2019-09-12,2019,11368.0,29.0,1,True
poc,2019-09-13,2019,11312.0,0.5,2,True
poc,2019-09-16,2019,11268.0,2.75,1,True
poc,2019-09-17,2019,11278.0,30.0,1,True
poc,2019-09-18,2019,11286.0,19.75,1,True
poc,2019-09-19,2019,11322.0,5.5,1,True
poc,2019-09-20,2019,11324.0,91.75,17,True
poc,2019-09-23,2019,11244.0,11.0,1,True
poc,2019-09-24,2019,11122.0,4.25,1,True
poc,2019-09-25,2019,11146.0,70.25,1,True
poc,2019-09-26,2019,11166.0,19.75,1,True
poc,2019-09-27,2019,11150.0,58.0,1,True
poc,2019-09-30,2019,11132.0,29.0,1,True
poc,2019-10-01,2019,11116.0,21.25,1,True
poc,2019-10-02,2019,10956.0,3.25,1,True
poc,2019-10-03,2019,11022.0,23.5,1,True
poc,2019-10-04,2019,11132.0,26.75,1,True
poc,2019-10-07,2019,11146.0,16.25,1,True
poc,2019-10-08,2019,11040.0,30.5,1,True
poc,2019-10-09,2019,11080.0,14.5,1,True
poc,2019-10-10,2019,11146.0,1.5,60,False
poc,2019-10-11,2019,11274.0,28.75,1,True
poc,2019-10-14,2019,11254.0,6.75,1,True
poc,2019-10-15,2019,11338.0,8.25,1,True
poc,2019-10-16,2019,11317.0,9.75,1,True
poc,2019-10-17,2019,11348.0,1.25,1,True
poc,2019-10-18,2019,11306.0,37.25,1,True
poc,2019-10-21,2019,11328.0,11.75,1,True
poc,2019-10-22,2019,11330.0,52.25,2,True
poc,2019-10-23,2019,11280.0,9.75,60,False
poc,2019-10-24,2019,11348.0,18.0,1,True
poc,2019-10-25,2019,11420.0,9.25,3,True
poc,2019-10-28,2019,11508.0,1.75,1,True
poc,2019-10-29,2019,11474.0,26.5,1,True
poc,2019-10-30,2019,11444.0,38.25,1,True
poc,2019-10-31,2019,11466.0,18.0,60,False
poc,2019-11-01,2019,11538.0,20.5,60,False
poc,2019-11-04,2019,11606.0,1.0,1,True
poc,2019-11-05,2019,11622.0,13.75,2,True
poc,2019-11-06,2019,11588.0,6.75,1,True
poc,2019-11-07,2019,11656.0,35.25,1,True
poc,2019-11-08,2019,11626.0,29.25,1,True
poc,2019-11-11,2019,11630.0,12.0,1,True
poc,2019-11-12,2019,11682.0,17.25,3,True
poc,2019-11-13,2019,11662.0,3.25,1,True
poc,2019-11-14,2019,11646.0,13.25,4,True
poc,2019-11-15,2019,11702.0,10.0,1,True
poc,2019-11-18,2019,11688.0,38.75,2,True
poc,2019-11-19,2019,11736.0,1.25,1,True
poc,2019-11-20,2019,11718.0,32.25,3,True
poc,2019-11-21,2019,11664.0,1.75,1,True
poc,2019-11-22,2019,11668.0,3.0,7,True
poc,2019-11-25,2019,11758.0,12.25,5,True
poc,2019-11-26,2019,11784.0,1.25,4,True
poc,2019-11-27,2019,11834.0,8.25,1,True
poc,2019-12-02,2019,11690.0,19.0,1,True
poc,2019-12-03,2019,11598.0,53.0,60,False
poc,2019-12-04,2019,11698.0,6.5,1,True
poc,2019-12-05,2019,11686.0,19.75,59,True
poc,2019-12-06,2019,11794.0,1.0,1,True
poc,2019-12-09,2019,11784.0,25.5,1,True
poc,2019-12-10,2019,11764.0,12.25,1,True
poc,2019-12-11,2019,11778.0,19.75,1,True
poc,2019-12-12,2019,11834.0,26.0,1,True
poc,2019-12-13,2019,11888.0,2.5,52,True
poc,2019-12-16,2019,11976.0,9.5,1,True
poc,2019-12-17,2019,11972.0,1.5,1,True
poc,2019-12-18,2019,11998.0,21.0,1,True
poc,2019-12-19,2019,11994.0,42.25,48,True
poc,2019-12-20,2019,12074.0,4.75,1,True
poc,2019-12-23,2019,12094.0,7.25,1,True
poc,2019-12-26,2019,12152.0,14.25,1,True
poc,2019-12-27,2019,12170.0,12.5,1,True
poc,2019-12-30,2019,12098.0,1.5,1,True
poc,2019-12-31,2019,12088.0,25.0,3,True
poc,2020-01-02,2020,12202.0,51.75,1,True
poc,2020-01-03,2020,12186.0,11.25,1,True
poc,2020-01-06,2020,12196.0,32.75,1,True
poc,2020-01-07,2020,12236.0,8.75,1,True
poc,2020-01-08,2020,12298.0,3.25,1,True
poc,2020-01-09,2020,12372.0,0.75,1,True
poc,2020-01-10,2020,12382.0,34.25,1,True
poc,2020-01-13,2020,12390.0,60.0,2,True
poc,2020-01-14,2020,12428.0,12.5,1,True
poc,2020-01-15,2020,12448.0,30.5,1,True
poc,2020-01-16,2020,12470.0,33.0,8,True
poc,2020-01-17,2020,12520.0,27.25,2,True
poc,2020-01-21,2020,12530.0,14.75,2,True
poc,2020-01-22,2020,12600.0,34.5,1,True
poc,2020-01-23,2020,12554.0,38.5,1,True
poc,2020-01-24,2020,12508.0,8.5,3,True
poc,2020-01-27,2020,12332.0,5.75,1,True
poc,2020-01-28,2020,12470.0,6.75,1,True
poc,2020-01-29,2020,12514.0,39.5,1,True
poc,2020-01-30,2020,12442.0,67.0,1,True
poc,2020-01-31,2020,12394.0,34.25,1,True
poc,2020-02-03,2020,12496.0,0.25,1,True
poc,2020-02-04,2020,12690.0,15.75,1,True
poc,2020-02-05,2020,12718.0,22.5,3,True
poc,2020-02-06,2020,12804.0,14.0,1,True
poc,2020-02-07,2020,12772.0,3.75,1,True
poc,2020-02-10,2020,12838.0,52.25,9,True
poc,2020-02-11,2020,12932.0,41.75,1,True
poc,2020-02-12,2020,12970.0,15.5,1,True
poc,2020-02-13,2020,12980.0,10.5,1,True
poc,2020-02-14,2020,12974.0,21.0,2,True
poc,2020-02-18,2020,12986.0,15.0,2,True
poc,2020-02-19,2020,13100.0,6.75,1,True
poc,2020-02-20,2020,12928.0,71.5,1,True
poc,2020-02-21,2020,12868.0,51.0,60,False
poc,2020-02-24,2020,12462.0,12.0,1,True
poc,2020-02-25,2020,12352.0,147.75,1,True
poc,2020-02-26,2020,12250.0,5.25,4,True
poc,2020-02-27,2020,12010.0,212.75,2,True
poc,2020-02-28,2020,11622.0,219.0,1,True
poc,2020-03-02,2020,12048.0,193.5,1,True
poc,2020-03-03,2020,12173.0,212.0,1,True
poc,2020-03-04,2020,12202.0,106.25,1,True
poc,2020-03-05,2020,12062.0,25.5,1,True
poc,2020-03-06,2020,11798.0,95.5,26,True
poc,2020-03-10,2020,11482.0,248.75,1,True
poc,2020-03-11,2020,11383.0,19.5,1,True
poc,2020-03-13,2020,10858.0,452.0,1,True
poc,2020-03-17,2020,10716.0,102.0,1,True
poc,2020-03-19,2020,10776.0,125.25,1,True
poc,2020-03-20,2020,10622.0,265.5,1,True
poc,2020-03-23,2020,10316.0,57.75,60,False
poc,2020-03-24,2020,10794.0,118.5,1,True
poc,2020-03-25,2020,11063.0,221.25,1,True
poc,2020-03-26,2020,11116.0,132.0,1,True
poc,2020-03-27,2020,11026.0,73.25,1,True
poc,2020-03-30,2020,11190.0,55.5,1,True
poc,2020-03-31,2020,11232.0,52.5,4,True
poc,2020-04-01,2020,10903.0,56.25,1,True
poc,2020-04-02,2020,10948.0,49.75,1,True
poc,2020-04-03,2020,10866.0,28.5,60,False
poc,2020-04-06,2020,11304.0,128.5,60,False
poc,2020-04-07,2020,11514.0,93.5,1,True
poc,2020-04-08,2020,11546.0,46.0,1,True
poc,2020-04-09,2020,11594.0,12.0,1,True
poc,2020-04-13,2020,11574.0,122.75,60,False
poc,2020-04-14,2020,11966.0,95.5,1,True
poc,2020-04-15,2020,11912.0,50.0,1,True
poc,2020-04-16,2020,12037.0,86.5,3,True
poc,2020-04-17,2020,12132.0,63.75,1,True
poc,2020-04-20,2020,12200.0,107.25,5,True
poc,2020-04-21,2020,11770.0,1.0,60,False
poc,2020-04-22,2020,11980.0,48.5,1,True
poc,2020-04-23,2020,12102.0,94.0,1,True
poc,2020-04-24,2020,12018.0,133.0,6,True
poc,2020-04-27,2020,12212.0,8.0,1,True
poc,2020-04-28,2020,12114.0,67.5,1,True
poc,2020-04-29,2020,12304.0,39.0,1,True
poc,2020-04-30,2020,12356.0,6.25,3,True
poc,2020-05-01,2020,12092.0,0.5,1,True
poc,2020-05-04,2020,12125.0,73.0,60,False
poc,2020-05-05,2020,12358.0,59.75,1,True
poc,2020-05-06,2020,12402.0,50.0,1,True
poc,2020-05-07,2020,12460.0,11.0,3,True
poc,2020-05-08,2020,12556.0,33.5,1,True
poc,2020-05-11,2020,12615.0,51.75,1,True
poc,2020-05-12,2020,12653.0,170.75,4,True
poc,2020-05-13,2020,12314.0,56.75,1,True
poc,2020-05-14,2020,12296.0,170.75,60,False
poc,2020-05-15,2020,12394.0,132.0,60,False
poc,2020-05-18,2020,12706.0,6.0,1,True
poc,2020-05-19,2020,12770.0,99.0,1,True
poc,2020-05-20,2020,12846.0,14.25,1,True
poc,2020-05-21,2020,12790.0,32.0,1,True
poc,2020-05-22,2020,12744.0,42.0,3,True
poc,2020-05-26,2020,12888.0,120.0,1,True
poc,2020-05-27,2020,12678.0,136.5,60,False
poc,2020-05-28,2020,12846.0,51.0,1,True
poc,2020-05-29,2020,12796.0,126.5,11,True
poc,2020-06-01,2020,12974.0,0.0,1,True
poc,2020-06-02,2020,12976.0,59.0,2,True
poc,2020-06-03,2020,13062.0,15.0,1,True
poc,2020-06-04,2020,13042.0,34.5,1,True
poc,2020-06-05,2020,13202.0,6.0,1,True
poc,2020-06-08,2020,13188.0,88.5,3,True
poc,2020-06-09,2020,13344.0,0.25,1,True
poc,2020-06-10,2020,13444.0,25.25,1,True
poc,2020-06-11,2020,13276.0,303.5,3,True
poc,2020-06-12,2020,12998.0,42.0,1,True
poc,2020-06-15,2020,13000.0,158.25,60,False
poc,2020-06-16,2020,13348.0,14.75,1,True
poc,2020-06-17,2020,13394.0,29.75,1,True
poc,2020-06-18,2020,13364.0,29.75,1,True
poc,2020-06-19,2020,13483.0,97.75,1,True
poc,2020-06-22,2020,13482.0,27.75,1,True
poc,2020-06-23,2020,13610.0,17.5,1,True
poc,2020-06-24,2020,13378.0,10.25,1,True
poc,2020-06-25,2020,13392.0,90.0,1,True
poc,2020-06-26,2020,13324.0,88.25,1,True
poc,2020-06-29,2020,13308.0,37.5,60,False
poc,2020-06-30,2020,13460.0,83.25,60,False
poc,2020-07-01,2020,13658.0,1.25,1,True
poc,2020-07-02,2020,13774.0,44.0,1,True
poc,2020-07-06,2020,13960.0,26.25,1,True
poc,2020-07-07,2020,14006.0,94.75,1,True
poc,2020-07-08,2020,14000.0,49.0,1,True
poc,2020-07-09,2020,14100.0,35.75,1,True
poc,2020-07-10,2020,14134.0,81.75,1,True
poc,2020-07-13,2020,14378.0,384.25,6,True
poc,2020-07-14,2020,13978.0,89.75,1,True
poc,2020-07-15,2020,14090.0,8.0,1,True
poc,2020-07-16,2020,13994.0,14.25,1,True
poc,2020-07-17,2020,14002.0,22.75,1,True
poc,2020-07-20,2020,14150.0,181.25,3,True
poc,2020-07-21,2020,14298.0,79.75,1,True
poc,2020-07-22,2020,14218.0,35.75,1,True
poc,2020-07-23,2020,14214.0,247.0,5,True
poc,2020-07-24,2020,13888.0,23.75,1,True
poc,2020-07-27,2020,14000.0,55.5,1,True
poc,2020-07-28,2020,14004.0,83.75,1,True
poc,2020-07-29,2020,14022.0,23.0,1,True
poc,2020-07-30,2020,14081.0,18.5,37,True
poc,2020-07-31,2020,14152.0,140.25,36,True
poc,2020-08-03,2020,14434.0,1.25,1,True
poc,2020-08-04,2020,14428.0,51.0,4,True
poc,2020-08-05,2020,14502.0,3.75,1,True
poc,2020-08-06,2020,14524.0,125.0,1,True
poc,2020-08-07,2020,14626.0,103.25,4,True
poc,2020-08-10,2020,14466.0,7.25,1,True
poc,2020-08-11,2020,14398.0,134.5,1,True
poc,2020-08-12,2020,14544.0,2.75,1,True
poc,2020-08-13,2020,14580.0,15.25,1,True
poc,2020-08-14,2020,14552.0,2.25,1,True
poc,2020-08-17,2020,14642.0,37.0,3,True
poc,2020-08-18,2020,14765.0,23.75,1,True
poc,2020-08-19,2020,14798.0,84.0,1,True
poc,2020-08-20,2020,14757.0,111.25,11,True
poc,2020-08-21,2020,14932.0,17.0,1,True
poc,2020-08-24,2020,15002.0,19.0,1,True
poc,2020-08-25,2020,15050.0,60.25,8,True
poc,2020-08-26,2020,15318.0,41.75,1,True
poc,2020-08-27,2020,15356.0,33.25,1,True
poc,2020-08-28,2020,15388.0,2.25,1,True
poc,2020-08-31,2020,15534.0,46.75,1,True
poc,2020-09-01,2020,15637.0,51.75,1,True
poc,2020-09-02,2020,15778.0,27.5,1,True
poc,2020-09-03,2020,15184.0,15.75,1,True
poc,2020-09-04,2020,14863.0,151.5,1,True
poc,2020-09-08,2020,14670.0,206.75,1,True
poc,2020-09-09,2020,14766.0,15.0,1,True
poc,2020-09-10,2020,14864.0,312.5,3,True
poc,2020-09-11,2020,14537.0,58.25,1,True
poc,2020-09-14,2020,14734.0,64.25,1,True
poc,2020-09-15,2020,14836.0,3.0,1,True
poc,2020-09-16,2020,14814.0,164.25,8,True
poc,2020-09-17,2020,14432.0,49.0,1,True
poc,2020-09-18,2020,14326.0,5.75,1,True
poc,2020-09-21,2020,14225.0,153.25,2,True
poc,2020-09-22,2020,14428.0,151.25,1,True
poc,2020-09-23,2020,14446.0,210.75,2,True
poc,2020-09-24,2020,14298.0,5.75,1,True
poc,2020-09-25,2020,14428.0,120.0,25,True
poc,2020-09-28,2020,14698.0,76.5,2,True
poc,2020-09-29,2020,14762.0,37.5,1,True
poc,2020-09-30,2020,14874.0,56.5,1,True
poc,2020-10-01,2020,14938.0,49.25,1,True
poc,2020-10-02,2020,14698.0,39.5,1,True
poc,2020-10-05,2020,14838.0,66.0,1,True
poc,2020-10-06,2020,14862.0,172.0,1,True
poc,2020-10-07,2020,14848.0,46.25,13,True
poc,2020-10-08,2020,14941.0,9.75,10,True
poc,2020-10-09,2020,15099.0,27.0,6,True
poc,2020-10-12,2020,15500.0,10.5,1,True
poc,2020-10-13,2020,15504.0,15.25,1,True
poc,2020-10-14,2020,15360.0,31.75,1,True
poc,2020-10-15,2020,15246.0,58.75,1,True
poc,2020-10-16,2020,15350.0,109.25,1,True
poc,2020-10-19,2020,15208.0,164.25,12,True
poc,2020-10-20,2020,15094.0,16.25,1,True
poc,2020-10-21,2020,15109.0,42.0,1,True
poc,2020-10-22,2020,15068.0,0.5,1,True
poc,2020-10-23,2020,15032.0,62.5,1,True
poc,2020-10-26,2020,14897.0,12.5,1,True
poc,2020-10-27,2020,14980.0,20.25,1,True
poc,2020-10-28,2020,14630.0,78.5,1,True
poc,2020-10-29,2020,14696.0,43.5,1,True
poc,2020-10-30,2020,14417.0,52.5,1,True
poc,2020-11-02,2020,14413.0,70.5,60,False
poc,2020-11-03,2020,14720.0,48.5,1,True
poc,2020-11-04,2020,15192.0,17.5,1,True
poc,2020-11-05,2020,15460.0,20.75,1,True
poc,2020-11-06,2020,15472.0,23.0,1,True
poc,2020-11-09,2020,15536.0,296.0,12,True
poc,2020-11-10,2020,15052.0,17.75,1,True
poc,2020-11-11,2020,15274.0,21.0,1,True
poc,2020-11-12,2020,15232.0,7.25,1,True
poc,2020-11-13,2020,15302.0,45.5,1,True
poc,2020-11-16,2020,15396.0,32.0,1,True
poc,2020-11-17,2020,15422.0,30.25,1,True
poc,2020-11-18,2020,15382.0,75.25,1,True
poc,2020-11-19,2020,15354.0,41.75,1,True
poc,2020-11-20,2020,15392.0,72.75,1,True
poc,2020-11-23,2020,15312.0,6.75,1,True
poc,2020-11-24,2020,15490.0,0.0,60,False
poc,2020-11-25,2020,15536.0,32.25,3,True
poc,2020-11-30,2020,15676.0,12.25,8,True
poc,2020-12-01,2020,15854.0,11.0,1,True
poc,2020-12-02,2020,15860.0,12.0,1,True
poc,2020-12-03,2020,15902.0,15.0,1,True
poc,2020-12-04,2020,15920.0,23.75,1,True
poc,2020-12-07,2020,16006.0,5.75,1,True
poc,2020-12-08,2020,15966.0,85.5,1,True
poc,2020-12-09,2020,15784.0,14.25,1,True
poc,2020-12-10,2020,15808.0,4.75,1,True
poc,2020-12-11,2020,15742.0,48.5,57,True
poc,2020-12-14,2020,15930.0,58.5,1,True
poc,2020-12-15,2020,15978.0,32.0,4,True
poc,2020-12-16,2020,16058.0,27.25,2,True
poc,2020-12-17,2020,16132.0,31.0,1,True
poc,2020-12-18,2020,16122.0,6.5,1,True
poc,2020-12-21,2020,16084.0,13.25,1,True
