session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2019-10-22,2019,2,short,-1,11312.0,11336.0,24.0,11366.25,4,2019-10-22 15:59:00+00:00,11318.25,11312.0,11341.0,6.25,0.2604166666666667,True,116.0,False,target,11312.0,6.25,4.5,9.0
2019-10-31,2019,2,short,-1,11431.0,11461.0,30.0,11506.25,10,2019-10-31 18:59:00+00:00,11461.0,11431.0,11466.0,30.0,1.0,False,,False,stop,11466.0,-5.0,-6.75,-13.5
2019-11-05,2019,2,short,-1,11602.0,11616.0,14.0,11617.0,4,2019-11-05 16:59:00+00:00,11616.0,11602.0,11621.0,14.0,1.0,False,,True,stop,11621.0,-5.0,-6.75,-13.5
2019-11-08,2019,2,long,1,11630.0,11672.0,42.0,11604.5,5,2019-11-08 17:29:00+00:00,11634.75,11672.0,11625.0,37.25,0.8869047619047619,False,,False,stop,11625.0,-9.75,-11.5,-23.0
2019-11-11,2019,2,long,1,11615.0,11643.0,28.0,11612.25,1,2019-11-11 15:29:00+00:00,11629.25,11643.0,11610.0,13.75,0.49107142857142855,True,186.0,False,target,11643.0,13.75,12.0,24.0
2019-11-13,2019,2,long,1,11657.0,11689.0,32.0,11636.75,2,2019-11-13 15:59:00+00:00,11665.25,11689.0,11652.0,23.75,0.7421875,False,,False,stop,11652.0,-13.25,-15.0,-30.0
2019-11-14,2019,2,long,1,11648.0,11670.0,22.0,11635.5,10,2019-11-14 19:59:00+00:00,11653.0,11670.0,11643.0,17.0,0.7727272727272727,False,,False,session_close,11659.25,6.25,4.5,9.0
2019-11-22,2019,2,short,-1,11652.0,11674.0,22.0,11685.75,5,2019-11-22 17:29:00+00:00,11661.75,11652.0,11679.0,9.75,0.4431818181818182,False,,True,session_close,11671.0,-9.25,-11.0,-22.0
2019-12-05,2019,2,short,-1,11693.0,11707.0,14.0,11720.5,9,2019-12-05 19:29:00+00:00,11701.5,11693.0,11712.0,8.5,0.6071428571428571,True,28.0,True,target,11693.0,8.5,6.75,13.5
2019-12-10,2019,2,long,1,11770.0,11806.0,36.0,11761.75,2,2019-12-10 15:59:00+00:00,11783.25,11806.0,11765.0,22.75,0.6319444444444444,False,,False,stop,11765.0,-18.25,-20.0,-40.0
2019-12-31,2019,2,long,1,12076.0,12116.0,40.0,12074.0,1,2019-12-31 15:29:00+00:00,12081.75,12116.0,12071.0,34.25,0.85625,True,325.0,False,stop,12071.0,-10.75,-12.5,-25.0
2020-01-03,2020,2,long,1,12176.0,12214.0,38.0,12137.0,1,2020-01-03 15:29:00+00:00,12194.0,12214.0,12171.0,20.0,0.5263157894736842,True,96.0,False,stop,12171.0,-23.0,-24.75,-49.5
2020-01-06,2020,2,long,1,12181.0,12215.0,34.0,12104.0,2,2020-01-06 15:59:00+00:00,12188.75,12215.0,12176.0,26.25,0.7720588235294118,True,281.0,False,target,12215.0,26.25,24.5,49.0
2020-01-08,2020,2,long,1,12228.0,12250.0,22.0,12226.0,2,2020-01-08 15:59:00+00:00,12236.5,12250.0,12223.0,13.5,0.6136363636363636,True,18.0,True,target,12250.0,13.5,11.75,23.5
2020-01-10,2020,2,short,-1,12350.0,12378.0,28.0,12403.25,6,2020-01-10 17:59:00+00:00,12370.75,12350.0,12383.0,20.75,0.7410714285714286,True,130.0,False,stop,12383.0,-12.25,-14.0,-28.0
2020-01-23,2020,2,long,1,12585.0,12609.0,24.0,12558.25,11,2020-01-23 20:29:00+00:00,12591.75,12609.0,12580.0,17.25,0.71875,False,,False,session_close,12592.5,0.75,-1.0,-2.0
2020-01-29,2020,2,short,-1,12420.0,12484.0,64.0,12514.0,1,2020-01-29 15:29:00+00:00,12461.5,12420.0,12489.0,41.5,0.6484375,False,,False,stop,12489.0,-27.5,-29.25,-58.5
2020-01-31,2020,2,short,-1,12410.0,12470.0,60.0,12546.75,2,2020-01-31 15:59:00+00:00,12427.5,12410.0,12475.0,17.5,0.2916666666666667,True,14.0,False,target,12410.0,17.5,15.75,31.5
2020-02-05,2020,2,short,-1,12648.0,12724.0,76.0,12822.0,2,2020-02-05 15:59:00+00:00,12713.5,12648.0,12729.0,65.5,0.8618421052631579,False,,False,stop,12729.0,-15.5,-17.25,-34.5
2020-02-07,2020,2,long,1,12777.0,12817.0,40.0,12776.25,2,2020-02-07 15:59:00+00:00,12793.25,12817.0,12772.0,23.75,0.59375,True,29.0,False,target,12817.0,23.75,22.0,44.0
2020-02-13,2020,2,long,1,12946.0,12982.0,36.0,12914.75,2,2020-02-13 15:59:00+00:00,12972.5,12982.0,12941.0,9.5,0.2638888888888889,True,14.0,False,target,12982.0,9.5,7.75,15.5
2020-03-03,2020,2,short,-1,11907.0,12101.0,194.0,12266.25,8,2020-03-03 18:59:00+00:00,11955.5,11907.0,12106.0,48.5,0.25,True,7.0,False,target,11907.0,48.5,46.75,93.5
2020-04-02,2020,2,long,1,10882.0,11028.0,146.0,10812.0,2,2020-04-02 14:59:00+00:00,10945.0,11028.0,10877.0,83.0,0.5684931506849316,False,,False,stop,10877.0,-68.0,-69.75,-139.5
2020-04-07,2020,2,short,-1,11248.0,11478.0,230.0,11662.5,11,2020-04-07 19:29:00+00:00,11436.5,11248.0,11483.0,188.5,0.8195652173913044,False,,False,stop,11483.0,-46.5,-48.25,-96.5
2020-04-09,2020,2,short,-1,11500.0,11592.0,92.0,11664.5,10,2020-04-09 18:59:00+00:00,11557.5,11500.0,11597.0,57.5,0.625,False,,False,stop,11597.0,-39.5,-41.25,-82.5
2020-04-17,2020,2,short,-1,12020.0,12116.0,96.0,12228.0,10,2020-04-17 18:59:00+00:00,12105.0,12020.0,12121.0,85.0,0.8854166666666666,False,,False,stop,12121.0,-16.0,-17.75,-35.5
2020-04-30,2020,2,short,-1,12286.0,12374.0,88.0,12396.0,3,2020-04-30 15:29:00+00:00,12350.75,12286.0,12379.0,64.75,0.7357954545454546,True,61.0,False,target,12286.0,64.75,63.0,126.0
2020-05-04,2020,2,long,1,12054.0,12182.0,128.0,12050.5,1,2020-05-04 14:29:00+00:00,12122.25,12182.0,12049.0,59.75,0.466796875,True,292.0,False,target,12182.0,59.75,58.0,116.0
2020-05-21,2020,2,short,-1,12823.0,12859.0,36.0,12863.5,1,2020-05-21 14:29:00+00:00,12826.75,12823.0,12864.0,3.75,0.10416666666666667,True,1.0,True,target,12823.0,3.75,2.0,4.0
2020-05-22,2020,2,long,1,12754.0,12808.0,54.0,12738.25,1,2020-05-22 14:29:00+00:00,12756.0,12808.0,12749.0,52.0,0.9629629629629629,False,,False,stop,12749.0,-7.0,-8.75,-17.5
