reference_close,reference_ts,reference_age_hours,asia_start_ts,asia_end_ts,side,ny_close,entry_price,raw_gap_points,gap_points,gap_bps,filled,fill_bar_ts,fill_minutes_upper_bound,exit_ts,exit_price,gross_points,net_points,gross_pnl_dollars,net_pnl_dollars,mae_points_bar_based,mfe_points_bar_based,asia_bars
16:00,2024-05-14 16:00:00-04:00,2.0,2024-05-14 18:00:00-04:00,2024-05-15 00:00:00-04:00,Long,18411.25,18411.0,-0.25,0.25,0.13578654355353384,True,2024-05-14 18:05:00-04:00,10.0,2024-05-14 18:10:00-04:00,18411.25,0.25,0.0,0.5,0.0,9.0,4.5,72
16:00,2024-05-15 16:00:00-04:00,2.0,2024-05-15 18:00:00-04:00,2024-05-16 00:00:00-04:00,Short,18693.25,18694.5,1.25,1.25,0.6686905701255801,True,2024-05-15 18:00:00-04:00,5.0,2024-05-15 18:05:00-04:00,18693.25,1.25,1.0,2.5,2.0,4.75,7.0,72
16:00,2024-05-16 16:00:00-04:00,2.0,2024-05-16 18:00:00-04:00,2024-05-17 00:00:00-04:00,Long,18650.75,18640.0,-10.75,10.75,5.76384327708001,True,2024-05-16 18:00:00-04:00,5.0,2024-05-16 18:05:00-04:00,18650.75,10.75,10.5,21.5,21.0,0.0,13.5,72
16:00,2024-05-20 16:00:00-04:00,2.0,2024-05-20 18:00:00-04:00,2024-05-21 00:00:00-04:00,Long,18766.5,18747.75,-18.75,18.75,9.991207737191273,False,,,2024-05-21 00:00:00-04:00,18751.0,3.25,3.0,6.5,6.0,6.25,12.0,72
16:00,2024-05-21 16:00:00-04:00,2.0,2024-05-21 18:00:00-04:00,2024-05-22 00:00:00-04:00,Long,18800.5,18799.0,-1.5,1.5,0.7978511209808249,True,2024-05-21 18:00:00-04:00,5.0,2024-05-21 18:05:00-04:00,18800.5,1.5,1.25,3.0,2.5,4.0,4.0,72
16:00,2024-05-22 16:00:00-04:00,2.0,2024-05-22 18:00:00-04:00,2024-05-23 00:00:00-04:00,Short,18793.75,18854.0,60.25,60.25,32.058530096441636,False,,,2024-05-23 00:00:00-04:00,18962.0,-108.0,-108.25,-216.0,-216.5,111.75,11.0,72
16:00,2024-05-23 16:00:00-04:00,2.0,2024-05-23 18:00:00-04:00,2024-05-24 00:00:00-04:00,Long,18696.5,18685.75,-10.75,10.75,5.749739256010483,True,2024-05-23 19:05:00-04:00,70.0,2024-05-23 19:10:00-04:00,18696.5,10.75,10.5,21.5,21.0,7.75,10.75,72
16:00,2024-05-28 16:00:00-04:00,2.0,2024-05-28 18:00:00-04:00,2024-05-29 00:00:00-04:00,Short,18943.0,18950.0,7.0,7.0,3.695296415562477,True,2024-05-28 18:00:00-04:00,5.0,2024-05-28 18:05:00-04:00,18943.0,7.0,6.75,14.0,13.5,1.0,12.75,72
16:00,2024-05-29 16:00:00-04:00,2.0,2024-05-29 18:00:00-04:00,2024-05-30 00:00:00-04:00,Long,18811.0,18754.0,-57.0,57.0,30.30141938227633,False,,,2024-05-30 00:00:00-04:00,18686.25,-67.75,-68.0,-135.5,-136.0,77.0,11.5,72
16:00,2024-05-30 16:00:00-04:00,2.0,2024-05-30 18:00:00-04:00,2024-05-31 00:00:00-04:00,Long,18604.25,18591.0,-13.25,13.25,7.122028568741014,False,,,2024-05-31 00:00:00-04:00,18562.25,-28.75,-29.0,-57.5,-58.0,88.5,1.75,72
16:00,2024-06-03 16:00:00-04:00,2.0,2024-06-03 18:00:00-04:00,2024-06-04 00:00:00-04:00,Short,18652.75,18663.0,10.25,10.25,5.495168272774792,True,2024-06-03 18:00:00-04:00,5.0,2024-06-03 18:05:00-04:00,18652.75,10.25,10.0,20.5,20.0,0.5,10.5,72
16:00,2024-06-04 16:00:00-04:00,2.0,2024-06-04 18:00:00-04:00,2024-06-05 00:00:00-04:00,Short,18701.75,18713.75,12.0,12.0,6.416511823759809,True,2024-06-04 18:05:00-04:00,10.0,2024-06-04 18:10:00-04:00,18701.75,12.0,11.75,24.0,23.5,2.0,18.25,72
16:00,2024-06-05 16:00:00-04:00,2.0,2024-06-05 18:00:00-04:00,2024-06-06 00:00:00-04:00,Short,19077.25,19088.0,10.75,10.75,5.634984077893826,True,2024-06-05 18:00:00-04:00,5.0,2024-06-05 18:05:00-04:00,19077.25,10.75,10.5,21.5,21.0,5.25,16.25,72
16:00,2024-06-06 16:00:00-04:00,2.0,2024-06-06 18:00:00-04:00,2024-06-07 00:00:00-04:00,Short,19065.75,19068.0,2.25,2.25,1.180126666928917,True,2024-06-06 18:00:00-04:00,5.0,2024-06-06 18:05:00-04:00,19065.75,2.25,2.0,4.5,4.0,0.5,9.75,72
16:00,2024-06-10 16:00:00-04:00,2.0,2024-06-10 18:00:00-04:00,2024-06-11 00:00:00-04:00,Long,19112.5,19106.0,-6.5,6.5,3.4009156311314586,False,,,2024-06-11 00:00:00-04:00,19090.75,-15.25,-15.5,-30.5,-31.0,31.0,0.0,72
16:00,2024-06-11 16:00:00-04:00,2.0,2024-06-11 18:00:00-04:00,2024-06-12 00:00:00-04:00,Short,19242.5,19250.0,7.5,7.5,3.897622450305314,True,2024-06-11 18:00:00-04:00,5.0,2024-06-11 18:05:00-04:00,19242.5,7.5,7.25,15.0,14.5,0.0,15.75,72
16:00,2024-06-12 16:00:00-04:00,2.0,2024-06-12 18:00:00-04:00,2024-06-13 00:00:00-04:00,Short,19491.75,19603.5,111.75,111.75,57.33194813190196,False,,,2024-06-13 00:00:00-04:00,19637.0,-33.5,-33.75,-67.0,-67.5,35.5,21.0,72
16:00,2024-06-13 16:00:00-04:00,2.0,2024-06-13 18:00:00-04:00,2024-06-14 00:00:00-04:00,Short,19593.0,19602.5,9.5,9.5,4.848670443525749,True,2024-06-13 18:00:00-04:00,5.0,2024-06-13 18:05:00-04:00,19593.0,9.5,9.25,19.0,18.5,6.5,10.25,72
16:00,2024-06-17 16:00:00-04:00,2.0,2024-06-17 18:00:00-04:00,2024-06-18 00:00:00-04:00,Long,19925.5,19917.0,-8.5,8.5,4.265890441896063,True,2024-06-17 18:00:00-04:00,5.0,2024-06-17 18:05:00-04:00,19925.5,8.5,8.25,17.0,16.5,2.75,13.25,72
16:00,2024-06-18 16:00:00-04:00,2.0,2024-06-18 18:00:00-04:00,2024-06-19 00:00:00-04:00,Short,19923.25,19935.5,12.25,12.25,6.148595234211285,False,,,2024-06-19 00:00:00-04:00,19944.0,-8.5,-8.75,-17.0,-17.5,20.0,7.5,72
16:00,2024-06-20 16:00:00-04:00,2.0,2024-06-20 18:00:00-04:00,2024-06-21 00:00:00-04:00,Short,19767.5,19778.0,10.5,10.5,5.311749083090932,True,2024-06-20 20:55:00-04:00,180.0,2024-06-20 21:00:00-04:00,19767.5,10.5,10.25,21.0,20.5,30.0,11.0,72
16:00,2024-06-24 16:00:00-04:00,2.0,2024-06-24 18:00:00-04:00,2024-06-25 00:00:00-04:00,Short,19745.0,19758.5,13.5,13.5,6.837173968093189,True,2024-06-24 21:15:00-04:00,200.0,2024-06-24 21:20:00-04:00,19745.0,13.5,13.25,27.0,26.5,17.25,15.75,72
16:00,2024-06-25 16:00:00-04:00,2.0,2024-06-25 18:00:00-04:00,2024-06-26 00:00:00-04:00,Short,19967.25,19972.0,4.75,4.75,2.3788954412851044,True,2024-06-25 18:00:00-04:00,5.0,2024-06-25 18:05:00-04:00,19967.25,4.75,4.5,9.5,9.0,11.75,5.75,72
16:00,2024-06-26 16:00:00-04:00,2.0,2024-06-26 18:00:00-04:00,2024-06-27 00:00:00-04:00,Long,20005.0,19951.0,-54.0,54.0,26.99325168707823,False,,,2024-06-27 00:00:00-04:00,19911.5,-39.5,-39.75,-79.0,-79.5,77.5,12.25,72
16:00,2024-06-27 16:00:00-04:00,2.0,2024-06-27 18:00:00-04:00,2024-06-28 00:00:00-04:00,Short,20047.75,20066.75,19.0,19.0,9.477372772505642,False,,,2024-06-28 00:00:00-04:00,20130.5,-63.75,-64.0,-127.5,-128.0,74.0,6.25,72
16:00,2024-07-01 16:00:00-04:00,2.0,2024-07-01 18:00:00-04:00,2024-07-02 00:00:00-04:00,Long,20049.0,20048.0,-1.0,1.0,0.49877799391490846,True,2024-07-01 18:00:00-04:00,5.0,2024-07-01 18:05:00-04:00,20049.0,1.0,0.75,2.0,1.5,5.75,5.5,72
16:00,2024-07-02 16:00:00-04:00,2.0,2024-07-02 18:00:00-04:00,2024-07-03 00:00:00-04:00,Long,20256.25,20243.5,-12.75,12.75,6.294353594569577,False,,,2024-07-03 00:00:00-04:00,20236.0,-7.5,-7.75,-15.0,-15.5,12.25,9.25,72
16:00,2024-07-08 16:00:00-04:00,2.0,2024-07-08 18:00:00-04:00,2024-07-09 00:00:00-04:00,Short,20666.25,20680.5,14.25,14.25,6.895300308473961,False,,,2024-07-09 00:00:00-04:00,20734.0,-53.5,-53.75,-107.0,-107.5,68.25,8.0,72
16:00,2024-07-09 16:00:00-04:00,2.0,2024-07-09 18:00:00-04:00,2024-07-10 00:00:00-04:00,Short,20679.5,20687.75,8.25,8.25,3.9894581590463987,False,,,2024-07-10 00:00:00-04:00,20710.0,-22.25,-22.5,-44.5,-45.0,27.75,5.75,72
16:00,2024-07-10 16:00:00-04:00,2.0,2024-07-10 18:00:00-04:00,2024-07-11 00:00:00-04:00,Short,20893.75,20894.75,1.0,1.0,0.4786120251271313,True,2024-07-10 18:00:00-04:00,5.0,2024-07-10 18:05:00-04:00,20893.75,1.0,0.75,2.0,1.5,4.75,5.25,72
16:00,2024-07-11 16:00:00-04:00,2.0,2024-07-11 18:00:00-04:00,2024-07-12 00:00:00-04:00,Short,20429.5,20430.75,1.25,1.25,0.6118603000562912,True,2024-07-11 18:00:00-04:00,5.0,2024-07-11 18:05:00-04:00,20429.5,1.25,1.0,2.5,2.0,18.25,12.0,72
16:00,2024-07-15 16:00:00-04:00,2.0,2024-07-15 18:00:00-04:00,2024-07-16 00:00:00-04:00,Short,20593.5,20625.0,31.5,31.5,15.296088571636682,False,,,2024-07-16 00:00:00-04:00,20647.75,-22.75,-23.0,-45.5,-46.0,30.0,6.25,72
16:00,2024-07-16 16:00:00-04:00,2.0,2024-07-16 18:00:00-04:00,2024-07-17 00:00:00-04:00,Long,20599.75,20592.0,-7.75,7.75,3.762181579873542,False,,,2024-07-17 00:00:00-04:00,20535.5,-56.5,-56.75,-113.0,-113.5,66.75,5.75,72
16:00,2024-07-17 16:00:00-04:00,2.0,2024-07-17 18:00:00-04:00,2024-07-18 00:00:00-04:00,Short,19992.5,20024.25,31.75,31.75,15.880955358259348,False,,,2024-07-18 00:00:00-04:00,20050.5,-26.25,-26.5,-52.5,-53.0,56.25,0.0,72
16:00,2024-07-18 16:00:00-04:00,2.0,2024-07-18 18:00:00-04:00,2024-07-19 00:00:00-04:00,Short,19893.5,19950.0,56.5,56.5,28.401236584814136,False,,,2024-07-19 00:00:00-04:00,19955.75,-5.75,-6.0,-11.5,-12.0,26.75,14.75,72
16:00,2024-07-22 16:00:00-04:00,2.0,2024-07-22 18:00:00-04:00,2024-07-23 00:00:00-04:00,Long,19998.0,19982.0,-16.0,16.0,8.000800080008002,True,2024-07-22 18:35:00-04:00,40.0,2024-07-22 18:40:00-04:00,19998.0,16.0,15.75,32.0,31.5,9.0,16.25,72
16:00,2024-07-23 16:00:00-04:00,2.0,2024-07-23 18:00:00-04:00,2024-07-24 00:00:00-04:00,Long,19924.5,19886.75,-37.75,37.75,18.946523124796105,False,,,2024-07-24 00:00:00-04:00,19799.0,-87.75,-88.0,-175.5,-176.0,100.75,0.0,72
16:00,2024-07-24 16:00:00-04:00,2.0,2024-07-24 18:00:00-04:00,2024-07-25 00:00:00-04:00,Short,19204.75,19258.0,53.25,53.25,27.727515328239107,False,,,2024-07-25 00:00:00-04:00,19268.0,-10.0,-10.25,-20.0,-20.5,46.75,42.25,72
16:00,2024-07-25 16:00:00-04:00,2.0,2024-07-25 18:00:00-04:00,2024-07-26 00:00:00-04:00,Short,18991.25,19000.25,9.0,9.0,4.739024550779964,False,,,2024-07-26 00:00:00-04:00,19072.75,-72.5,-72.75,-145.0,-145.5,91.5,5.5,72
16:00,2024-07-29 16:00:00-04:00,2.0,2024-07-29 18:00:00-04:00,2024-07-30 00:00:00-04:00,Short,19209.0,19220.0,11.0,11.0,5.726482378051955,True,2024-07-29 18:40:00-04:00,45.0,2024-07-29 18:45:00-04:00,19209.0,11.0,10.75,22.0,21.5,14.5,13.5,72
16:00,2024-07-30 16:00:00-04:00,2.0,2024-07-30 18:00:00-04:00,2024-07-31 00:00:00-04:00,Long,18939.25,18870.0,-69.25,69.25,36.56427788851195,True,2024-07-30 18:00:00-04:00,5.0,2024-07-30 18:05:00-04:00,18939.25,69.25,69.0,138.5,138.0,8.0,89.5,72
16:00,2024-07-31 16:00:00-04:00,2.0,2024-07-31 18:00:00-04:00,2024-08-01 00:00:00-04:00,Short,19496.0,19588.0,92.0,92.0,47.189167008617154,False,,,2024-08-01 00:00:00-04:00,19683.75,-95.75,-96.0,-191.5,-192.0,128.75,5.25,72
16:00,2024-08-01 16:00:00-04:00,2.0,2024-08-01 18:00:00-04:00,2024-08-02 00:00:00-04:00,Long,19028.0,18961.0,-67.0,67.0,35.2112676056338,False,,,2024-08-02 00:00:00-04:00,18789.25,-171.75,-172.0,-343.5,-344.0,275.25,20.5,72
16:00,2024-08-05 16:00:00-04:00,2.0,2024-08-05 18:00:00-04:00,2024-08-06 00:00:00-04:00,Short,18020.5,18164.5,144.0,144.0,79.90899253627812,False,,,2024-08-06 00:00:00-04:00,18391.5,-227.0,-227.25,-454.0,-454.5,271.0,0.0,72
16:00,2024-08-06 16:00:00-04:00,2.0,2024-08-06 18:00:00-04:00,2024-08-07 00:00:00-04:00,Long,18171.25,18040.25,-131.0,131.0,72.09190341886222,True,2024-08-06 20:30:00-04:00,155.0,2024-08-06 20:35:00-04:00,18171.25,131.0,130.75,262.0,261.5,12.75,146.5,72
16:00,2024-08-07 16:00:00-04:00,2.0,2024-08-07 18:00:00-04:00,2024-08-08 00:00:00-04:00,Long,17972.25,17881.25,-91.0,91.0,50.63361571311327,True,2024-08-07 21:15:00-04:00,200.0,2024-08-07 21:20:00-04:00,17972.25,91.0,90.75,182.0,181.5,136.25,96.75,72
16:00,2024-08-08 16:00:00-04:00,2.0,2024-08-08 18:00:00-04:00,2024-08-09 00:00:00-04:00,Short,18519.0,18551.75,32.75,32.75,17.68454020195475,True,2024-08-08 20:30:00-04:00,155.0,2024-08-08 20:35:00-04:00,18519.0,32.75,32.5,65.5,65.0,65.5,38.25,72
16:00,2024-08-12 16:00:00-04:00,2.0,2024-08-12 18:00:00-04:00,2024-08-13 00:00:00-04:00,Long,18644.5,18644.0,-0.5,0.5,0.2681756013837861,True,2024-08-12 18:00:00-04:00,5.0,2024-08-12 18:05:00-04:00,18644.5,0.5,0.25,1.0,0.5,11.5,6.0,72
16:00,2024-08-13 16:00:00-04:00,2.0,2024-08-13 18:00:00-04:00,2024-08-14 00:00:00-04:00,Long,19101.25,19100.0,-1.25,1.25,0.654407434068451,True,2024-08-13 18:00:00-04:00,5.0,2024-08-13 18:05:00-04:00,19101.25,1.25,1.0,2.5,2.0,0.75,24.75,72
16:00,2024-08-14 16:00:00-04:00,2.0,2024-08-14 18:00:00-04:00,2024-08-15 00:00:00-04:00,Short,19108.0,19148.25,40.25,40.25,21.064475612308982,True,2024-08-14 19:45:00-04:00,110.0,2024-08-14 19:50:00-04:00,19108.0,40.25,40.0,80.5,80.0,1.75,48.0,72
16:00,2024-08-15 16:00:00-04:00,2.0,2024-08-15 18:00:00-04:00,2024-08-16 00:00:00-04:00,Long,19588.0,19569.0,-19.0,19.0,9.699816214008576,True,2024-08-15 18:20:00-04:00,25.0,2024-08-15 18:25:00-04:00,19588.0,19.0,18.75,38.0,37.5,7.5,20.0,72
16:00,2024-08-19 16:00:00-04:00,2.0,2024-08-19 18:00:00-04:00,2024-08-20 00:00:00-04:00,Long,19860.25,19854.0,-6.25,6.25,3.146989589758437,True,2024-08-19 18:00:00-04:00,5.0,2024-08-19 18:05:00-04:00,19860.25,6.25,6.0,12.5,12.0,0.0,26.5,72
16:00,2024-08-20 16:00:00-04:00,2.0,2024-08-20 18:00:00-04:00,2024-08-21 00:00:00-04:00,Long,19811.75,19805.0,-6.75,6.75,3.4070690373137156,True,2024-08-20 18:00:00-04:00,5.0,2024-08-20 18:05:00-04:00,19811.75,6.75,6.5,13.5,13.0,8.5,12.25,72
16:00,2024-08-21 16:00:00-04:00,2.0,2024-08-21 18:00:00-04:00,2024-08-22 00:00:00-04:00,Short,19906.0,19917.75,11.75,11.75,5.902742891590475,True,2024-08-21 22:15:00-04:00,260.0,2024-08-21 22:20:00-04:00,19906.0,11.75,11.5,23.5,23.0,28.25,29.25,72
16:00,2024-08-22 16:00:00-04:00,2.0,2024-08-22 18:00:00-04:00,2024-08-23 00:00:00-04:00,Short,19584.75,19621.25,36.5,36.5,18.636949667470866,False,,,2024-08-23 00:00:00-04:00,19666.5,-45.25,-45.5,-90.5,-91.0,59.5,10.5,72
16:00,2024-08-26 16:00:00-04:00,2.0,2024-08-26 18:00:00-04:00,2024-08-27 00:00:00-04:00,Long,19593.25,19555.25,-38.0,38.0,19.39443430773353,True,2024-08-26 22:30:00-04:00,275.0,2024-08-26 22:35:00-04:00,19593.25,38.0,37.75,76.0,75.5,34.75,45.25,72
16:00,2024-08-27 16:00:00-04:00,2.0,2024-08-27 18:00:00-04:00,2024-08-28 00:00:00-04:00,Long,19651.25,19638.0,-13.25,13.25,6.74257362763183,False,,,2024-08-28 00:00:00-04:00,19618.75,-19.25,-19.5,-38.5,-39.0,78.0,8.25,72
16:00,2024-08-28 16:00:00-04:00,2.0,2024-08-28 18:00:00-04:00,2024-08-29 00:00:00-04:00,Long,19421.5,19240.75,-180.75,180.75,93.06696187215199,False,,,2024-08-29 00:00:00-04:00,19275.0,34.25,34.0,68.5,68.0,101.75,37.75,72
16:00,2024-08-29 16:00:00-04:00,2.0,2024-08-29 18:00:00-04:00,2024-08-30 00:00:00-04:00,Short,19393.25,19449.0,55.75,55.75,28.747115620125562,False,,,2024-08-30 00:00:00-04:00,19452.75,-3.75,-4.0,-7.5,-8.0,25.75,55.5,72
16:00,2024-09-03 16:00:00-04:00,2.0,2024-09-03 18:00:00-04:00,2024-09-04 00:00:00-04:00,Long,19012.0,18991.0,-21.0,21.0,11.045655375552283,False,,,2024-09-04 00:00:00-04:00,18880.75,-110.25,-110.5,-220.5,-221.0,166.75,16.0,72
16:00,2024-09-04 16:00:00-04:00,2.0,2024-09-04 18:00:00-04:00,2024-09-05 00:00:00-04:00,Short,18957.25,18968.5,11.25,11.25,5.93440504292553,True,2024-09-04 19:05:00-04:00,70.0,2024-09-04 19:10:00-04:00,18957.25,11.25,11.0,22.5,22.0,16.75,11.5,72
16:00,2024-09-05 16:00:00-04:00,2.0,2024-09-05 18:00:00-04:00,2024-09-06 00:00:00-04:00,Long,18975.5,18920.0,-55.5,55.5,29.2482411530658,False,,,2024-09-06 00:00:00-04:00,18871.25,-48.75,-49.0,-97.5,-98.0,129.5,14.25,72
16:00,2024-09-09 16:00:00-04:00,2.0,2024-09-09 18:00:00-04:00,2024-09-10 00:00:00-04:00,Short,18688.75,18723.75,35.0,35.0,18.727844291351747,True,2024-09-09 20:05:00-04:00,130.0,2024-09-09 20:10:00-04:00,18688.75,35.0,34.75,70.0,69.5,18.25,42.0,72
16:00,2024-09-10 16:00:00-04:00,2.0,2024-09-10 18:00:00-04:00,2024-09-11 00:00:00-04:00,Long,18855.25,18841.75,-13.5,13.5,7.159809602100211,True,2024-09-10 19:20:00-04:00,85.0,2024-09-10 19:25:00-04:00,18855.25,13.5,13.25,27.0,26.5,16.75,14.75,72
16:00,2024-09-11 16:00:00-04:00,2.0,2024-09-11 18:00:00-04:00,2024-09-12 00:00:00-04:00,Long,19255.25,19246.0,-9.25,9.25,4.803884654834396,True,2024-09-11 20:10:00-04:00,135.0,2024-09-11 20:15:00-04:00,19255.25,9.25,9.0,18.5,18.0,18.0,14.5,72
16:00,2024-09-12 16:00:00-04:00,2.0,2024-09-12 18:00:00-04:00,2024-09-13 00:00:00-04:00,Long,19451.75,19410.0,-41.75,41.75,21.463364478774405,True,2024-09-12 19:05:00-04:00,70.0,2024-09-12 19:10:00-04:00,19451.75,41.75,41.5,83.5,83.0,0.0,52.25,72
16:00,2024-09-16 16:00:00-04:00,2.0,2024-09-16 18:00:00-04:00,2024-09-17 00:00:00-04:00,Long,19438.0,19427.25,-10.75,10.75,5.530404362588744,True,2024-09-16 18:05:00-04:00,10.0,2024-09-16 18:10:00-04:00,19438.0,10.75,10.5,21.5,21.0,38.5,16.75,72
16:00,2024-09-17 16:00:00-04:00,2.0,2024-09-17 18:00:00-04:00,2024-09-18 00:00:00-04:00,Long,19445.0,19440.0,-5.0,5.0,2.5713551041398817,True,2024-09-17 18:00:00-04:00,5.0,2024-09-17 18:05:00-04:00,19445.0,5.0,4.75,10.0,9.5,0.0,17.25,72
16:00,2024-09-18 16:00:00-04:00,2.0,2024-09-18 18:00:00-04:00,2024-09-19 00:00:00-04:00,Short,19350.5,19404.75,54.25,54.25,28.035451280328676,False,,,2024-09-19 00:00:00-04:00,19629.25,-224.5,-224.75,-449.0,-449.5,228.25,5.0,72
16:00,2024-09-19 16:00:00-04:00,2.0,2024-09-19 18:00:00-04:00,2024-09-20 00:00:00-04:00,Long,19844.5,19815.0,-29.5,29.5,14.86557988359495,False,,,2024-09-20 00:00:00-04:00,19817.25,2.25,2.0,4.5,4.0,28.75,23.0,72
16:00,2024-09-23 16:00:00-04:00,2.0,2024-09-23 18:00:00-04:00,2024-09-24 00:00:00-04:00,Long,20076.5,20065.25,-11.25,11.25,5.603566358678056,True,2024-09-23 20:15:00-04:00,140.0,2024-09-23 20:20:00-04:00,20076.5,11.25,11.0,22.5,22.0,23.5,12.25,72
16:00,2024-09-24 16:00:00-04:00,2.0,2024-09-24 18:00:00-04:00,2024-09-25 00:00:00-04:00,Short,20171.0,20184.25,13.25,13.25,6.568836448366467,True,2024-09-24 20:05:00-04:00,130.0,2024-09-24 20:10:00-04:00,20171.0,13.25,13.0,26.5,26.0,8.25,16.0,72
16:00,2024-09-25 16:00:00-04:00,2.0,2024-09-25 18:00:00-04:00,2024-09-26 00:00:00-04:00,Short,20194.75,20241.75,47.0,47.0,23.27337550601023,False,,,2024-09-26 00:00:00-04:00,20363.75,-122.0,-122.25,-244.0,-244.5,128.5,12.75,72
16:00,2024-09-26 16:00:00-04:00,2.0,2024-09-26 18:00:00-04:00,2024-09-27 00:00:00-04:00,Short,20341.5,20344.5,3.0,3.0,1.4748174913354473,True,2024-09-26 19:45:00-04:00,110.0,2024-09-26 19:50:00-04:00,20341.5,3.0,2.75,6.0,5.5,37.5,14.75,72
16:00,2024-09-30 16:00:00-04:00,2.0,2024-09-30 18:00:00-04:00,2024-10-01 00:00:00-04:00,Long,20270.25,20232.0,-38.25,38.25,18.87001887001887,True,2024-09-30 20:45:00-04:00,170.0,2024-09-30 20:50:00-04:00,20270.25,38.25,38.0,76.5,76.0,18.75,46.5,72
16:00,2024-10-01 16:00:00-04:00,2.0,2024-10-01 18:00:00-04:00,2024-10-02 00:00:00-04:00,Long,19978.5,19972.0,-6.5,6.5,3.2534975098230596,True,2024-10-01 18:00:00-04:00,5.0,2024-10-01 18:05:00-04:00,19978.5,6.5,6.25,13.0,12.5,37.0,14.0,72
16:00,2024-10-02 16:00:00-04:00,2.0,2024-10-02 18:00:00-04:00,2024-10-03 00:00:00-04:00,Short,20009.75,20056.5,46.75,46.75,23.363610240007993,True,2024-10-02 20:05:00-04:00,130.0,2024-10-02 20:10:00-04:00,20009.75,46.75,46.5,93.5,93.0,11.75,49.5,72
16:00,2024-10-03 16:00:00-04:00,2.0,2024-10-03 18:00:00-04:00,2024-10-04 00:00:00-04:00,Long,19988.0,19971.75,-16.25,16.25,8.129877926756054,True,2024-10-03 18:50:00-04:00,55.0,2024-10-03 18:55:00-04:00,19988.0,16.25,16.0,32.5,32.0,30.5,24.75,72
16:00,2024-10-07 16:00:00-04:00,2.0,2024-10-07 18:00:00-04:00,2024-10-08 00:00:00-04:00,Short,19999.0,20032.0,33.0,33.0,16.50082504125206,True,2024-10-07 18:30:00-04:00,35.0,2024-10-07 18:35:00-04:00,19999.0,33.0,32.75,66.0,65.5,2.75,129.5,72
16:00,2024-10-08 16:00:00-04:00,2.0,2024-10-08 18:00:00-04:00,2024-10-09 00:00:00-04:00,Long,20300.0,20298.0,-2.0,2.0,0.9852216748768473,False,,,2024-10-09 00:00:00-04:00,20238.0,-60.0,-60.25,-120.0,-120.5,64.0,0.0,72
16:00,2024-10-09 16:00:00-04:00,2.0,2024-10-09 18:00:00-04:00,2024-10-10 00:00:00-04:00,Long,20458.5,20447.75,-10.75,10.75,5.254539677884498,True,2024-10-09 19:15:00-04:00,80.0,2024-10-09 19:20:00-04:00,20458.5,10.75,10.5,21.5,21.0,12.25,13.75,72
16:00,2024-10-10 16:00:00-04:00,2.0,2024-10-10 18:00:00-04:00,2024-10-11 00:00:00-04:00,Short,20429.5,20441.5,12.0,12.0,5.8738588805403955,True,2024-10-10 18:00:00-04:00,5.0,2024-10-10 18:05:00-04:00,20429.5,12.0,11.75,24.0,23.5,0.0,14.0,72
16:00,2024-10-14 16:00:00-04:00,2.0,2024-10-14 18:00:00-04:00,2024-10-15 00:00:00-04:00,Short,20621.5,20637.5,16.0,16.0,7.7588924181073144,True,2024-10-14 18:35:00-04:00,40.0,2024-10-14 18:40:00-04:00,20621.5,16.0,15.75,32.0,31.5,4.0,21.75,72
16:00,2024-10-15 16:00:00-04:00,2.0,2024-10-15 18:00:00-04:00,2024-10-16 00:00:00-04:00,Long,20343.75,20340.0,-3.75,3.75,1.8433179723502304,True,2024-10-15 18:50:00-04:00,55.0,2024-10-15 18:55:00-04:00,20343.75,3.75,3.5,7.5,7.0,33.25,11.25,72
16:00,2024-10-16 16:00:00-04:00,2.0,2024-10-16 18:00:00-04:00,2024-10-17 00:00:00-04:00,Long,20346.5,20332.0,-14.5,14.5,7.126532818912343,False,,,2024-10-17 00:00:00-04:00,20297.75,-34.25,-34.5,-68.5,-69.0,55.25,5.25,72
16:00,2024-10-17 16:00:00-04:00,2.0,2024-10-17 18:00:00-04:00,2024-10-18 00:00:00-04:00,Short,20364.0,20385.5,21.5,21.5,10.557847181300335,True,2024-10-17 20:25:00-04:00,150.0,2024-10-17 20:30:00-04:00,20364.0,21.5,21.25,43.0,42.5,30.25,63.0,72
16:00,2024-10-21 16:00:00-04:00,2.0,2024-10-21 18:00:00-04:00,2024-10-22 00:00:00-04:00,Short,20520.5,20539.0,18.5,18.5,9.015374869033405,True,2024-10-21 18:40:00-04:00,45.0,2024-10-21 18:45:00-04:00,20520.5,18.5,18.25,37.0,36.5,4.75,22.0,72
16:00,2024-10-22 16:00:00-04:00,2.0,2024-10-22 18:00:00-04:00,2024-10-23 00:00:00-04:00,Long,20540.25,20522.75,-17.5,17.5,8.519857353245458,False,,,2024-10-23 00:00:00-04:00,20512.25,-10.5,-10.75,-21.0,-21.5,32.25,14.75,72
16:00,2024-10-23 16:00:00-04:00,2.0,2024-10-23 18:00:00-04:00,2024-10-24 00:00:00-04:00,Short,20218.5,20299.5,81.0,81.0,40.06231916314267,False,,,2024-10-24 00:00:00-04:00,20320.0,-20.5,-20.75,-41.0,-41.5,43.75,31.5,72
16:00,2024-10-24 16:00:00-04:00,2.0,2024-10-24 18:00:00-04:00,2024-10-25 00:00:00-04:00,Short,20380.0,20385.0,5.0,5.0,2.453385672227674,True,2024-10-24 18:05:00-04:00,10.0,2024-10-24 18:10:00-04:00,20380.0,5.0,4.75,10.0,9.5,13.5,8.75,72
