reference_close,year,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,2022,2.0,All,19,18,0.9473684210526315,0.7536126862526763,0.9906480060413981,0.75,1.1842105263157894,0.9179454204145019,5.0,-1.5,-2.0,-9.60015048655734,5.60015048655734,-0.515769787313201,-38.0,0.8421052631578947,0.46853146853146854,71.5,20.460526315789473
16:00,2023,2.0,All,26,26,1.0,0.871271076371412,1.0,1.5,1.6538461538461537,1.1459553282186603,5.0,3.3076923076923075,2.8076923076923075,2.2070814133297203,3.4083032020548947,9.16229775018319,73.0,1.0,inf,0.0,8.403846153846153
16:00,2024,2.0,All,30,29,0.9666666666666667,0.8332960885388428,0.9940914096838022,1.5,1.7333333333333334,0.8885834662892058,5.0,-0.6666666666666666,-1.1666666666666667,-9.26299889042712,6.929665557093787,-0.2824272279682481,-35.0,0.9,0.7095435684647303,120.5,12.941666666666666
16:00,2025,2.0,All,26,25,0.9615384615384616,0.8110722092608275,0.9931780150820143,3.0,2.7884615384615383,1.1896492316427116,5.0,-8.846153846153847,-9.346153846153847,-37.32376631774578,18.631458625438082,-0.6547422549198236,-243.0,0.9230769230769231,0.3360655737704918,366.0,19.778846153846153
16:00,2026,2.0,All,15,15,1.0,0.7961166964035129,1.0,3.5,2.85,1.065968831271428,5.0,5.7,5.2,3.737668946309316,6.662331053690684,6.969566005096817,78.0,1.0,inf,0.0,30.466666666666665
17:00,2020,2.0,All,63,61,0.9682539682539683,0.8914352286548587,0.9912504725171988,1.0,1.0555555555555556,1.0131245997618241,5.0,0.6825396825396826,0.18253968253968253,-1.8016489162727358,2.1667282813521007,0.18031108865525206,11.5,0.7936507936507936,1.1329479768786128,83.5,8.59920634920635
17:00,2021,2.0,All,98,98,1.0,0.9622800093057041,0.9999999999999999,1.25,1.2959183673469388,0.8774573670195412,5.0,2.5918367346938775,2.0918367346938775,1.7780364647501306,2.4056370046376245,13.065395688195297,205.0,0.8469387755102041,inf,0.0,6.795918367346939
17:00,2022,2.0,All,77,76,0.987012987012987,0.9300380101323432,0.9977037827282561,1.0,1.0714285714285714,0.8513121643348692,5.0,1.2532467532467533,0.7532467532467533,-1.043662039870055,2.5501555463635617,0.8215979158963079,58.0,0.8181818181818182,1.8529411764705883,68.0,11.185064935064934
17:00,2023,2.0,All,109,105,0.963302752293578,0.9094227987018519,0.9856382985341146,1.0,1.2362385321100917,0.8590495258293561,5.0,0.9541284403669725,0.4541284403669725,-1.1585429423809654,2.0667998231149105,0.5519260799300315,49.5,0.7798165137614679,1.3132911392405062,63.5,9.061926605504587
17:00,2024,2.0,All,92,87,0.9456521739130435,0.8790146945481954,0.9765649361997122,1.25,1.4809782608695652,0.7630785493775637,5.0,-0.6141304347826086,-1.1141304347826086,-4.6883094649112955,2.460048595346078,-0.6109530398648327,-102.5,0.8043478260869565,0.6776729559748428,161.0,11.513586956521738
17:00,2025,2.0,All,76,73,0.9605263157894737,0.8902521217639222,0.9864853650106148,1.5,1.8223684210526316,0.7760628968667834,5.0,-2.664473684210526,-3.164473684210526,-12.862107352424719,6.533159984003667,-0.6395637030845007,-240.5,0.9078947368421053,0.4833512352309345,366.0,14.351973684210526
17:00,2026,2.0,All,34,33,0.9705882352941176,0.8508442656612141,0.9947890937814032,2.75,2.7058823529411766,1.0070497396668157,5.0,-0.04411764705882353,-0.5441176470588235,-11.017222306765184,9.928987012647536,-0.10182758930148039,-18.5,0.8529411764705882,0.8948863636363636,176.0,20.323529411764707
16:00,2020,2.0,Long,4,4,1.0,0.5101091596030786,0.9999999999999999,0.875,0.9375,1.0007960781955096,5.0,1.875,1.375,0.5381810578727818,2.211818942127218,3.2204702407301595,5.5,1.0,inf,0.0,6.1875
16:00,2020,2.0,Short,6,6,1.0,0.6096657083436265,1.0,0.875,0.8333333333333334,0.8288644251507126,5.0,1.6666666666666667,1.1666666666666667,0.840006,1.4933273333333335,7.0,7.0,1.0,inf,0.0,14.166666666666666
16:00,2021,2.0,Short,17,16,0.9411764705882353,0.7301796914154303,0.9895395991310502,1.75,1.588235294117647,1.122923434932027,5.0,0.6470588235294118,0.14705882352941177,-4.631565099549595,4.92568274660842,0.06031652723453596,2.5,0.8823529411764706,1.0649350649350648,38.5,11.058823529411764
