reference_close,sample,split_ts,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,Second half,2023-04-17 18:00:00-04:00,5.0,Short,110,105,0.9545454545454546,0.8979840643421373,0.9804305394646475,4.0,4.5636363636363635,2.1990805138598875,5.0,3.2818181818181817,2.7818181818181817,-3.6001219827971904,9.163758346433553,0.8543269523489317,306.0,0.9363636363636364,1.5392070484581497,301.5,13.052272727272728
16:00,First half,2023-04-17 18:00:00-04:00,7.5,All,235,206,0.8765957446808511,0.8283894895577252,0.9126878796270311,4.5,4.611702127659575,3.538930048130254,5.0,-0.2574468085106383,-0.7574468085106383,-4.374626704551584,2.8597330875303073,-0.41042152153411715,-178.0,0.8638297872340426,0.9048637092463923,567.5,15.196808510638299
16:00,Second half,2023-04-17 18:00:00-04:00,7.5,All,308,262,0.8506493506493507,0.8065343706938806,0.8861252928892784,6.75,7.4480519480519485,3.6093828261111187,5.0,1.1152597402597402,0.6152597402597403,-4.139937972714333,5.370457453233814,0.253593439084205,189.5,0.8474025974025974,1.0556452796946116,581.0,19.55762987012987
16:00,First half,2023-04-17 18:00:00-04:00,7.5,Short,129,109,0.8449612403100775,0.7726338099444316,0.8973377542758039,4.75,4.89922480620155,3.704794734847337,5.0,-1.9108527131782946,-2.4108527131782944,-7.859518133528417,3.0378127071718284,-0.8672186971664245,-311.0,0.8449612403100775,0.7548285376428853,600.5,15.959302325581396
16:00,First half,2023-04-17 18:00:00-04:00,7.5,Long,106,97,0.9150943396226415,0.8464662491871973,0.9546884413663965,4.0,4.261792452830188,3.3370758539179555,5.0,1.7547169811320755,1.2547169811320755,-3.2542116180879104,5.763645580352061,0.5454067544189927,133.0,0.8867924528301887,1.220746887966805,226.5,14.268867924528301
16:00,Second half,2023-04-17 18:00:00-04:00,7.5,Long,145,116,0.8,0.7275317052031405,0.8569828558197008,6.75,7.791379310344827,3.7479712657211466,5.0,-1.0103448275862068,-1.5103448275862068,-9.033851234209914,6.0131615790375,-0.39346301174795156,-219.0,0.8068965517241379,0.8870260510704153,800.0,23.50689655172414
16:00,Second half,2023-04-17 18:00:00-04:00,7.5,Short,163,146,0.8957055214723927,0.8393303796632551,0.9338587357099247,6.75,7.142638036809816,3.4860986313660023,5.0,3.0061349693251533,2.5061349693251533,-3.496534649976358,8.508804588626665,0.8182916319805674,408.5,0.8834355828220859,1.278459441036128,315.5,16.04447852760736
16:00,First half,2023-04-17 18:00:00-04:00,10.0,All,303,251,0.8283828382838284,0.7818840460640757,0.866659344146387,5.5,6.1138613861386135,4.696591336492592,5.0,-3.400990099009901,-3.900990099009901,-9.055126027044473,1.253145829024671,-1.483430057951812,-1182.0,0.8217821782178217,0.6921474150279985,1510.5,18.385313531353134
16:00,Second half,2023-04-17 18:00:00-04:00,10.0,All,369,300,0.8130081300813008,0.7700747917183853,0.8494914997909099,8.5,9.285230352303524,4.452733161751671,5.0,-3.369918699186992,-3.869918699186992,-10.34465194677576,2.6048145484017766,-1.171461594368849,-1428.0,0.8130081300813008,0.7786732796032239,1761.5,24.073848238482384
16:00,First half,2023-04-17 18:00:00-04:00,10.0,Short,175,141,0.8057142857142857,0.7407907614054123,0.8575045145854867,6.25,6.521428571428571,5.00901810485123,5.0,-2.8514285714285714,-3.3514285714285714,-8.926842577652167,2.223985434795024,-1.1781509572632802,-586.5,0.8057142857142857,0.7374664279319606,805.0,18.534285714285716
16:00,First half,2023-04-17 18:00:00-04:00,10.0,Long,128,110,0.859375,0.7886475069852813,0.9091603053723821,4.75,5.556640625,4.269445364127267,5.0,-4.15234375,-4.65234375,-14.2063802463005,4.901692746300499,-0.9544056346399582,-595.5,0.84375,0.6290875116786048,1030.5,18.181640625
16:00,Second half,2023-04-17 18:00:00-04:00,10.0,Long,178,141,0.7921348314606742,0.726663107683213,0.8452636720501702,9.25,9.842696629213483,4.647890902601248,5.0,-5.345505617977528,-5.845505617977528,-17.203839018822798,5.512827782867742,-1.0086850041028992,-1040.5,0.8033707865168539,0.7185936443542934,1488.5,29.3061797752809
