date,SND baseline,1h reference,1h · no BOS,1h · RVOL 0.75–1.25,1h · impulse/prior volume <0.75,1h · first SND test,1h · first physical touch,1h · width ≤0.5 ATR,1h · opposing room ≥2R/open
2021-10-09,-8311.0,-8113.5,-3848.0,-3728.5,-1993.5,-3584.0,-2567.0,-6235.5,-4735.0
2021-10-10,-8311.0,-8113.5,-3848.0,-3728.5,-1993.5,-3584.0,-2567.0,-6235.5,-4735.0
2021-10-11,-8355.0,-7977.0,-3911.5,-3533.0,-1793.5,-3647.5,-2630.5,-6240.0,-4598.5
2021-10-12,-8072.0,-7694.0,-3574.5,-3149.5,-1853.5,-3364.5,-2347.5,-6407.0,-4575.5
2021-10-13,-8144.5,-7766.5,-3647.0,-3222.0,-1853.5,-3364.5,-2347.5,-6407.0,-4682.0
2021-10-14,-8038.0,-7566.5,-3674.0,-3022.0,-1853.5,-3164.5,-2147.5,-6434.0,-4482.0
2021-10-15,-7849.0,-7377.5,-3614.0,-2833.0,-1664.5,-2975.5,-1958.5,-6501.0,-4293.0
2021-10-16,-7849.0,-7377.5,-3614.0,-2833.0,-1664.5,-2975.5,-1958.5,-6501.0,-4293.0
2021-10-17,-7849.0,-7377.5,-3614.0,-2833.0,-1664.5,-2975.5,-1958.5,-6501.0,-4293.0
2021-10-18,-7560.5,-7397.5,-3525.5,-2633.0,-1494.5,-2946.0,-1804.0,-6590.0,-4182.0
2021-10-19,-7380.0,-7211.0,-3580.5,-2633.0,-1494.5,-2759.5,-1617.5,-6403.5,-4237.0
2021-10-20,-7321.0,-7144.5,-3607.0,-2633.0,-1548.5,-2693.0,-1551.0,-6430.0,-4248.0
2021-10-21,-7521.5,-6972.5,-3435.0,-2433.0,-1583.0,-2521.0,-1379.0,-6492.5,-4282.5
2021-10-22,-7419.5,-6870.5,-3333.0,-2477.5,-1411.5,-2374.5,-1432.5,-6583.5,-4180.5
2021-10-23,-7419.5,-6870.5,-3333.0,-2477.5,-1411.5,-2374.5,-1432.5,-6583.5,-4180.5
2021-10-24,-7419.5,-6870.5,-3333.0,-2477.5,-1411.5,-2374.5,-1432.5,-6583.5,-4180.5
2021-10-25,-7608.0,-6859.0,-3221.5,-2577.5,-1500.0,-2196.0,-1254.0,-6405.0,-4321.5
2021-10-26,-7188.5,-6439.5,-2863.5,-2443.5,-1234.5,-1753.5,-1011.5,-6047.0,-3967.5
2021-10-27,-7426.5,-6677.5,-3101.5,-2627.5,-1294.5,-1991.5,-1249.5,-6047.0,-4027.5
2021-10-28,-7555.0,-6806.0,-3230.0,-2627.5,-1378.5,-2120.0,-1378.0,-6047.0,-4072.0
2021-10-29,-7557.5,-6808.5,-3338.5,-2554.5,-1254.0,-2122.5,-1380.5,-6080.0,-4074.5
2021-10-30,-7557.5,-6808.5,-3338.5,-2554.5,-1254.0,-2122.5,-1380.5,-6080.0,-4074.5
2021-10-31,-7557.5,-6808.5,-3338.5,-2554.5,-1254.0,-2122.5,-1380.5,-6080.0,-4074.5
2021-11-01,-7412.5,-6650.5,-3402.5,-2354.5,-1285.0,-2164.5,-1422.5,-6122.0,-3916.5
2021-11-02,-7437.5,-6675.5,-3427.5,-2354.5,-1285.0,-2189.5,-1447.5,-6147.0,-3941.5
2021-11-03,-7517.0,-6706.0,-3458.0,-2354.5,-1285.0,-2220.0,-1478.0,-6177.5,-3956.0
2021-11-04,-7517.0,-6706.0,-3458.0,-2354.5,-1285.0,-2220.0,-1478.0,-6177.5,-3956.0
2021-11-05,-7531.0,-6720.0,-3472.0,-2354.5,-1285.0,-2234.0,-1492.0,-6191.5,-3970.0
2021-11-06,-7531.0,-6720.0,-3472.0,-2354.5,-1285.0,-2234.0,-1492.0,-6191.5,-3970.0
2021-11-07,-7531.0,-6720.0,-3472.0,-2354.5,-1285.0,-2234.0,-1492.0,-6191.5,-3970.0
2021-11-08,-7626.5,-6771.0,-3523.0,-2405.5,-1336.0,-2285.0,-1543.0,-6191.5,-4021.0
2021-11-09,-7775.0,-6919.5,-3653.0,-2554.0,-1336.0,-2365.5,-1623.5,-6191.5,-4120.0
2021-11-10,-8240.5,-7231.5,-3838.0,-2554.0,-1336.0,-2677.5,-1935.5,-6191.5,-4247.0
2021-11-11,-8095.0,-7051.0,-3657.5,-2554.0,-1336.0,-2531.0,-1789.0,-6191.5,-4047.0
2021-11-12,-8258.0,-7133.0,-3739.5,-2636.0,-1336.0,-2613.0,-1871.0,-6273.5,-4101.0
2021-11-13,-8258.0,-7133.0,-3739.5,-2636.0,-1336.0,-2613.0,-1871.0,-6273.5,-4101.0
2021-11-14,-8258.0,-7133.0,-3739.5,-2636.0,-1336.0,-2613.0,-1871.0,-6273.5,-4101.0
2021-11-15,-8282.5,-7157.5,-3764.0,-2660.5,-1336.0,-2637.5,-1895.5,-6298.0,-4125.5
2021-11-16,-8323.5,-7208.0,-3814.5,-2751.5,-1336.0,-2688.0,-1946.0,-6313.0,-4176.0
2021-11-17,-8505.5,-7324.0,-3831.0,-2751.5,-1336.0,-2804.0,-2062.0,-6329.5,-4292.0
2021-11-18,-8593.0,-7378.5,-3885.5,-2751.5,-1336.0,-2858.5,-2116.5,-6384.0,-4346.5
2021-11-19,-8655.0,-7403.0,-3910.0,-2751.5,-1360.5,-2883.0,-2141.0,-6408.5,-4371.0
2021-11-20,-8655.0,-7403.0,-3910.0,-2751.5,-1360.5,-2883.0,-2141.0,-6408.5,-4371.0
2021-11-21,-8655.0,-7403.0,-3910.0,-2751.5,-1360.5,-2883.0,-2141.0,-6408.5,-4371.0
2021-11-22,-8862.5,-7487.0,-3873.5,-2781.0,-1386.5,-2945.0,-2148.5,-6328.5,-4455.0
2021-11-23,-8783.0,-7679.0,-3944.5,-2940.5,-1386.5,-3137.0,-2340.5,-6432.0,-4647.0
2021-11-24,-8771.5,-7488.5,-3982.5,-2940.5,-1386.5,-2937.0,-2140.5,-6470.0,-4685.0
2021-11-25,-8805.0,-7586.0,-4027.0,-2974.0,-1386.5,-3034.5,-2218.5,-6523.0,-4738.0
2021-11-26,-8509.0,-7414.0,-4055.0,-2974.0,-1418.0,-2739.0,-2123.0,-6554.5,-4642.5
2021-11-27,-8509.0,-7414.0,-4055.0,-2974.0,-1418.0,-2739.0,-2123.0,-6554.5,-4642.5
